text_id,text_level,text
1,C2,"Some time ago, a website talked about the dangers of public check-ins. This means telling everyone online where you are. The website's message was clear: you might think you are just saying, ""Hey, I'm here,"" but you are also telling everyone, even people you don't know, that you are not at home. This made people think about the problems of sharing too much online. The internet lets us share everything about our lives with many people. This can be exciting because it might bring us money or fame. So, we share personal stories and photos online. But later, we might find out that this can be dangerous and confusing.
But don't worry, there is hope. A long time ago, some people started using the internet in new ways. They were the first bloggers. They shared their lives online and learned from their mistakes. We can learn from them too. In 1994, a student named Justin Hall started sharing his life on the internet. He wrote about everything and posted photos. People liked reading about his life. But one day, he had to stop because it caused problems in his personal life. He learned that sharing too much can make people not trust you.
In 2002, Heather Armstrong had a blog where she sometimes wrote about her job. One day, someone at her work shared her blog with her bosses, and she lost her job. This shows that what we say online can affect our real lives. But Heather's story ended well. She got married, started writing about her family, and became a successful ""mommy blogger."" She learned to share carefully online.
The lesson here is that the internet lets us say anything, but we should be careful about what we share."
2,C2,"Some time ago, scientists started a campaign to warn people about a low-budget film called ""What the Bleep Do We Know?"" This film mixed documentary and drama to show that there is a lot about our universe we don't understand. Scientists usually agree that we don't know everything about the universe. However, some scientists were worried about the film and called it ""atrocious"" and ""dangerous."" 
At first, the film seemed harmless. It showed scientists saying that new discoveries make the universe seem stranger than we thought. But then, the film talked about discoveries like water molecules being changed by thoughts. A Japanese researcher said that the shape of a water molecule could change just by the thoughts of people around it. The film showed pictures of ice crystals looking nice after being talked to by happy people and looking bad after being around unhappy people. Some people found this evidence convincing, but many scientists did not. They wanted more proof.
The film's claims were not strange enough. Scientists have found that water molecules have properties because of a form of energy that seems to come from nowhere. This energy is linked to a force that is making the universe expand. This is not just based on pictures; it comes from years of research. Scientists have discovered that the universe is made of unknown matter and is pushed by a mysterious force called ""dark energy.""
Other discoveries are also amazing. Neuroscientists found that our brain takes about half a second to understand what we see, but we don't notice this delay. Anthropologists think they know where modern humans first lived and why they moved to other places. Some scientists believe there are links between life on Earth and the design of the universe.
Science is not finished. We are learning that many natural things cannot be fully understood. The ideas of chaos and quantum uncertainty show limits to what we can know. Some physicists are trying to create a ""Theory of Everything"" to explain all forces and particles in the universe. Many people think the universe is best described in one word: incredible."
3,C2,"I find writing novels difficult, but writing short stories is fun. Writing a novel is like planting a forest, and writing a short story is like planting a garden. Both are important to me. The trees in the forest give shade, and the wind moves the leaves. In the garden, flowers bloom, and bees and butterflies come. This shows how seasons change. Since I started writing, I switch between novels and short stories. After finishing a novel, I want to write short stories. After finishing short stories, I want to write a novel. I never write both at the same time. Writing novels and short stories might use different parts of the brain, so I need time to change from one to the other. I started with two short novels in 1975, and then I wrote short stories from 1984 to 1985. I didn't know much about writing short stories then, so it was hard, but I remember it well. Writing short stories made my fictional world bigger. Readers liked this new side of me. One of my first stories, ‘Breaking Waves’, was in my first short-story book, Tales from Abroad. Writing short stories is nice because they don't take long to finish. It usually takes me about a week to make a short story good (though I can revise it many times). It's not like writing a novel, which takes a year or two and is very tiring. With short stories, you can finish quickly. Writing a novel feels like it takes forever, and I sometimes wonder if I will finish. So, writing short stories is a nice change. You can make a short story from small things – an idea, a word, or an image. It's like jazz music, where the story goes where it wants. If a short story doesn't work, it's okay. Not every story is great, even for famous writers like F. Scott Fitzgerald and Raymond Carver. This makes me feel better. You can learn from mistakes and use that in the next story. When I write novels, I try to learn from my short stories. Short stories are like a test for me as a novelist. It's hard to try new things in a novel, so short stories help me. My short stories are like shadows or footprints I leave behind. I remember each one and how I felt when I wrote it. Short stories show my feelings, and I like sharing them with my readers."
4,C2,"Science is a big part of our lives. It helps us understand the world and can cure diseases. Science can make life easier, but it can also be dangerous if not understood well. Scientists try to learn about everything, from tiny atoms to the huge universe. Science changes a lot because new ideas come and old ones go. Sometimes, new ideas are not accepted at first, but later they become important. Scientists often disagree, but this helps science grow.
Science is not just about making things like non-stick pans. It is about big ideas that change how we think. Science is always changing. One scientist might prove another scientist wrong. This usually does not change our daily lives, but sometimes it changes what we believe. For example, in the past, people thought the universe was like a big clock. Now, we know it is more complex.
Some people think science cannot explain everything, but it helps us understand more and more. Famous scientists like Isaac Newton and Albert Einstein helped us learn a lot. Science sometimes makes mistakes, but it keeps moving forward. In the past, people thought there was nothing new to learn in physics, but then many new things were discovered, like X-rays and black holes.
Science is important for our future. We have learned to control some parts of nature, but we must be careful not to harm it. Everyone should understand science because it affects our lives and the world our children will live in. Science helps us plan for the future, and it is important for everyone, not just scientists or philosophers. The choices we make in science can affect our health, money, and even life on Earth."
5,C2,"'Around 2015, big publishers noticed that ebook sales stopped growing or even went down. This made people question if ebooks would be important in the future. One publishing boss said that the excitement about ebooks made his company invest too much and forget how important printed books are. Even though digital and print books can both exist, people still ask if ebooks will replace printed books. This idea makes us think and talk a lot. Why do we see ebooks and print books as fighting each other? This is not just about books. It shows how we feel excited and scared about new things. In my research, I found that people often think new technology will replace old ones. For example, when TV was invented, people thought radio would disappear, but radio survived by being used in cars and other places. The idea of books disappearing is not new. In 1894, people thought phonographs would replace books with what we now call audiobooks. This has happened many times with movies, radio, TV, and smartphones. Some people think losing books would be bad for culture, while others think ebooks are better. This idea comes up when new technology appears because it shows our hopes and fears about change. We have strong feelings about things like books, TVs, and computers because they are part of our lives. When new technology like e-readers comes, it changes our connection with these things. We might miss what we used to have. That's why people like old things, like vinyl records or silent movies, when new things come. E-readers made people appreciate old books more, even their smell. This should comfort those worried about print books disappearing. But the idea of losing old things will always be interesting because it shows how technology changes us and how we don't like change. We use stories about endings to understand change. The story of books disappearing shows our excitement for the future and our fear of losing what we know and love.'"
6,C2,"'Almost every weekday morning for a year and a half, I woke up at 5:30, brushed my teeth, made coffee, and wrote about how some of the smartest people in the last four hundred years did their best work. I wanted to know how they found time each day to be creative and productive. By writing about their daily lives – when they slept, ate, worked, and worried – I hoped to show a new side of their personalities and careers. I wanted to show that they were like us, with habits and routines. The French food expert Jean Anthelme Brillat-Savarin once said, ‘Tell me what you eat, and I shall tell you what you are.’ I say, ‘Tell me what time you eat, and if you take a nap afterward.’ This book is about the daily life of creative people, not their work. It’s also personal. The writer John Cheever thought that even a business letter shows something about you – isn’t that true? In my book, I think about questions I have in my own life: How do you do creative work and also make money? Is it better to work on a project all at once or a little each day? When there isn’t enough time, do you give up things like sleep or a clean house, or do you learn to do more in less time? I don’t have all the answers, but I show how different successful people faced these challenges. I wanted to show how big creative ideas come from small daily actions; how your work habits affect your work, and the other way around. The book is called Daily Rituals, but it’s really about routines. A routine can seem boring, but it can help you use your time, energy, and optimism well. A good routine helps you focus and not be controlled by your moods. The psychologist William James thought you should put part of your life on autopilot; by forming good habits, he said, we can ‘free our minds to do more interesting things.’ Ironically, James himself often procrastinated and couldn’t stick to a schedule. This book started because I was procrastinating. One Sunday, I was alone at the architecture magazine where I worked, trying to write a story due the next day. Instead of working, I was cleaning my desk and making coffee. I’m a ‘morning person’ and can focus well in the morning but not after lunch. That afternoon, I looked online for other writers’ work schedules. I found many and thought someone should collect these stories – so I started the Daily Routines blog and now this book. The blog was simple; I posted descriptions of people’s routines from biographies, magazine articles, and newspapers. For the book, I collected more stories and did more research, but kept the short and varied voices that made the blog interesting. I let my subjects speak for themselves with quotes from letters, diaries, and interviews. In other cases, I summarized their routines from other sources. This book wouldn’t be possible without the work of many biographers, journalists, and scholars. I have listed all my sources in the Notes section, which can also guide you to more reading.'"
7,C1,"Howard became a palaeontologist because of something that happened when he was six years old. His father, who was careful with money, decided they could not go on holiday to Spain because of high interest rates. Instead, they went to the English coast. There, Howard found an ammonite* on the beach. This made him want to become a palaeontologist. At university, he decided he wanted to study the very early life forms, not dinosaurs. He worked hard on his studies and finished his doctoral thesis. He worried about finding a job, but he believed in himself. 
When a job at Tavistock College in London was available, he applied. On the day of the interview, the professor who was supposed to help another candidate had an accident and could not attend. Another professor, who did not like the first professor, helped Howard get the job instead. Howard was happy to get the job, even though he later learned it was because of the professors' disagreement. 
Howard liked his job because he could plan his work. But he knew that life could be unpredictable. One day, his briefcase with important lecture notes was stolen at an Underground station. He was upset but went back to the college and had coffee with a colleague and a visitor from the Natural History Museum in Nairobi. He learned about a new collection of fossils there. This was a big opportunity for him. He changed his plans to visit the museum in Nairobi, which would help his career. 
*An ammonite is a type of fossil."
8,C1,"Charles Spence is a professor at Oxford University in the UK. He studies how our senses work together to change the way we taste food. At home, he even has ice cream made from bee larvae, which tastes a bit like nuts and flowers. Spence and his team are trying to make eating bugs more normal. They study how things like who we eat with, how food looks, and even background noise can change how food tastes.
Spence wrote a book called ""The Perfect Meal"" with Betina Piqueras-Fiszman. It has many interesting facts about eating. For example, the first person to order in a restaurant usually enjoys their food the most. Also, we eat more when we are with other people.
Spence's lab in Oxford is simple and not very high-tech. He works with cooks who can't pay for research themselves. His work is often paid for by big food companies. These companies want to reduce salt and sugar in their products without people noticing. They do it slowly so customers don't taste the change.
Spence also works with famous chefs like Heston Blumenthal. Together, they created a dish called ""Sound of the Sea"" that uses sound to change how food tastes. Spence found that high-pitched music makes food taste sweeter, and low-pitched sounds make it taste bitter. An airline will soon use music to make food taste better for passengers.
At home, Spence has fun dinner parties. Once, they ate rabbit with fur on the cutlery. Another time, they used colored lights and sounds to see how it changed the taste of drinks. For Spence, home and work are closely connected."
9,C1,"Our brains are very busy today. We get a lot of information, some true and some not, and we have to decide what is important. We also do more things ourselves now. For example, we book our own flights and find things in shops without help. We try to do many things at once, like work, family, hobbies, and watching TV, with the help of our smartphones. But there is a problem. We think we can do many things at the same time, but this is not true. Earl Miller, a brain expert, says our brains are not good at multitasking. When we multitask, we switch quickly from one thing to another, and this makes us less efficient. Multitasking can make us stressed and confused. It also makes our brains want more new things to look at. The part of the brain that helps us focus is easily distracted by new things. Just having the chance to multitask can make us perform worse. Glenn Wilson, a psychology professor, found that trying to focus on a task while having an unread email can lower your IQ by almost 10 points. Multitasking can be worse than being tired. Russ Poldrack, another brain expert, found that learning while multitasking sends information to the wrong part of the brain. For example, if students do homework and watch TV, the information goes to a part of the brain for skills, not facts. Without TV, it goes to a part of the brain that helps remember facts better. Multitasking also means making many decisions, which is hard for our brains. Even small decisions can make us tired and lead to bad choices. Many people say email is a big problem because of the large number of messages. A colleague's son said his father just answers emails all day, which is almost true. We feel we must reply to emails, but it is hard to do this and finish other tasks."
10,C1,"In a zoo in Sweden, a chimpanzee named Santino broke concrete at night to throw at visitors during the day. Was he being mean? In the US, female bats help other bats give birth. Are they being kind? Fifty years ago, people did not think these questions were important. Scientists studied animal actions and their results, but not their feelings. They thought animals did not have feelings or morals. But now, this is changing. Scientists are starting to study animal emotions, like in bats, chimps, rats, dolphins, and chickens. This has led to books like ""Wild Justice"" by Mark Bekoff and ""Do Fish Feel Pain?"" by Victoria Braithwaite. These studies have started a debate: do animals have feelings and a sense of right and wrong? 
In one study, cows had to open a gate to get food. Cows that opened the gate themselves were happier than those that needed help. This suggests cows like solving problems. What does this mean for eating beef? Some people, like Dr. Jonathan Balcombe, think we should stop eating meat. He believes this is a big change in how we think about animals, like when slavery ended. Professor Aubrey Manning thinks we should rethink how smart animals are. He says animals have a simpler way of thinking than humans. Professor Euan MacPhail thinks we should stop thinking animals are like humans. 
The main issue is not just science or morals, but philosophy. It is hard to define what consciousness is. Can we ever know what it is like to be a bat? Balcombe talks about an experiment with starlings, a type of bird. At Newcastle University, starlings were put in two groups. One group had nice cages, and the other had small, empty cages. Both groups learned to eat tasty worms from one box. Later, when only bad worms were offered, only the birds in nice cages ate them. Balcombe thinks the birds in bad cages felt sad about life. Balcombe, who works with animal rights groups, believes we will one day see animals like we see racism now. He says we cannot support animal rights while eating a cheeseburger. 
If Balcombe was the only one with this view, it might be easy to ignore him. But Professor Aubrey Manning agrees with him. Manning wrote a book about animal behavior. He says our views on animals are changing. In the past, people thought animals were like humans, then they thought the opposite. Now, we are changing again. It is a difficult topic, and people have strong opinions."
