text_id,text_level,text
CPE_15,C2,"'Charging families for each bag of rubbish they produce seems like a good idea for the environment and economy. However, it might not be. In many developed countries, rubbish collection is a common service. Regularly, rubbish bags or bins are collected by special trucks and taken to a landfill. Economists find this service strange because it is usually free. Households pay for it through local taxes, but a family that fills four bins pays the same as an elderly couple that fills one. Yet, rubbish disposal is not free. More rubbish means more collectors and trucks, and higher landfill fees for local authorities. This is a basic economic problem: if rubbish disposal is free, people will produce too much rubbish. The solution seems to be charging households for the waste they produce. This would encourage them to throw out less and recycle more, assuming there are recycling facilities. But, as economists Don Fullerton and Thomas Kinnaman found, this approach can have unexpected results. They studied American towns that started charging for rubbish. The most common system is selling stickers or tags for rubbish bags. Only bags with these labels are collected. In a study of Charlottesville, Virginia, where residents were charged 80 cents per bag, the number of bags fell by 37%. However, people compacted more rubbish into each bag, reducing the weight of rubbish by only 14%. In other Virginian cities without such a scheme, rubbish weight fell by 3.5% anyway. Some people also resorted to illegal dumping to avoid paying. The authors estimate this accounts for 30-40% of the reduction in collected rubbish. On a positive note, recycling increased by 15%, but this might not be due to the fee, as many were already recycling. In a broader study, Fullerton and Kinnaman found that pricing reduces rubbish weight, but not by much. A 10% increase in sticker prices cuts rubbish by only 0.3%. This is lower than other studies, but not surprising. To significantly reduce rubbish, people would need to buy less of everything. A small tax on rubbish is unlikely to change much. Other factors, like income and education, might be just as important. In richer towns, people throw out more rubbish and have less time for recycling. Should we abandon the idea of charging for rubbish? Not necessarily. Free disposal is too cheap, but simple policies can have complex effects. Detailed economic models are needed to understand them, and sometimes the results are not as expected.'"
CPE_19,C2,"Theodore Zeldin explores how our work life might change. Do you feel respected and appreciated at work? Today, success in a career is not enough. Many professions feel undervalued, and even famous individuals often feel bitter. Loving your job used to be enough, but now you must consider how your work affects you as a person, your mind, character, and relationships. This is important because if your skills make you boring or unable to talk to others outside your field, no amount of status or money will make up for your lack as a person.
I am exploring how work can focus on personal fulfillment, rather than just shaping us for industrial needs. Work should not only create wealth but also offer a fulfilling lifestyle, help discover hidden talents, and provide diverse human connections. However, this does not mean eliminating unemployment. As people become more educated, they want jobs that are interesting and meaningful. A career should be like a work of art, with a fulfilled person at its center.
Even middle-class jobs are losing their appeal. Doctors are often more stressed than their patients, accountants worry about ethics, architects rarely use their creativity, and administrators are stuck in bureaucracy. Middle managers are losing confidence. Companies and public institutions are downsizing, and strategies like decentralizing decisions and rewarding performance have not gained employee commitment. In Britain, only 8% of employees strongly feel their values match their organization's.
I am investigating various jobs to see how they shape or harm people. I have studied how different cultures expand human potential and create courage. I have looked at happiness, love, friendship, and respect, and now I am focusing on finding more satisfying ways to work. Many experts focus on extending the life and income of companies, but we also need to evaluate ourselves as people and decide who we want to spend our lives with. How many of us feel truly alive at work? How many are like part-time slaves, unable to escape our jobs, working not to become better people, but because we see no other choice?
Take hotel workers, for example. They make up 10% of the workforce in the hospitality industry. Many intelligent and lively people work in hotels with low prestige, low pay, and long hours because hotels have not been rethought since the days of the Ritz. A hotel is not just a place to sleep but a mini United Nations where people from around the world meet, though often in silence. Many hotel staff are foreigners eager to learn a new language and culture, but they have shallow interactions with guests. Hotels could be cultural centers, connecting guests and the city, and bringing people together. Hoteliers could use the skills of the students they employ, rather than just giving them basic tasks. If they considered their staff's ambitions, they would see many other services hotels could offer. But accountants often limit this by focusing on one main activity to maximize profits. It's time to rethink this from a human perspective, not just a financial one, and move beyond traditional categories.
For me, work is a relationship. Now that many people want independence and see work as an expression of their personality, they should have the chance to design their jobs and choose their colleagues and customers, within practical and profitable limits. This requires knowing how to communicate beyond professional jargon, with people who may seem different at first. Everyone knows communication is important, but it is different from conversation. Traditional conversation is different from the new kind of conversation people miss today. This is a more personal interaction that creates respect and helps understand others, often changing us in the process. It is more than relaxation; it is a way to establish equality. Every meaningful conversation changes the world a little bit."
CPE_24,C2,"**Broadcasting: The Social Shaping of a Technology**
The word 'broadcasting' originally meant spreading seeds widely by hand. This is not just an agricultural metaphor but also a symbol of modern growth and development. It suggests spreading resources from a central point to produce a rich outcome. The question is why a new technology that sent words and pictures electronically was organized in a way that fit this metaphor. Television, like the telegraph and telephone, is a form of communication. Yet, from the start, it was seen as a centralised 'mass' medium. This fit the social and economic structures of modern societies. 
There were attempts to organize television differently, but they remained just experiments. Two lesser-known alternatives show what television could have been in a different social context. In the early 1930s, radio amateurs in Britain experimented with two-way television as a possible replacement for the telephone. Popular science magazines explained how to build TV transmitters and receivers, and many amateurs were active. However, in 1938, the British Radio Manufacturers Association set standards that pushed these grassroots efforts out. Thus, the chance for a more egalitarian form of television was lost in Britain.
Broadcasting was linked to strong economic interests and the structures of modern societies. In the USA in the early 1930s, television was mainly a medium for public viewing and was seen as a competitor to the film industry. In Britain and Germany, public viewing was how most people experienced television. While grassroots, two-way television was unlikely to succeed, public viewing systems were a real alternative. However, manufacturers saw the potential for mass sales of home TV sets, and centralised broadcasting to homes became the norm.
As working-class people improved their living standards from the 1920s, the idea of the home as a center for entertainment became possible for many in Western countries. This trend is now global. There is a link between social modernisation and broadcasting structures. As societies became more centralised, traditional communities broke up, leading to new ways of life. People became more mobile and isolated. Centralised broadcasting helped governments reach citizens efficiently and create a sense of national community.
Broadcasting became the dominant form of radio and television. It also played a role in democracy by providing equal access to information. However, television is changing, and the term 'broadcasting' might become outdated. If so, this metaphor will refer to a specific phase of social modernisation."
CPE_13,C2,"**Clutter**
Sometimes it feels like no matter how many things you own, you never feel safe. It's normal to want a home that meets your needs, but sometimes the desire to get more things goes too far. Modern advertising is made to make us feel insecure. It often tells us that if we don't have certain things, we are not good enough. To see how much you are influenced, try not to read any advertising signs next time you walk down the street. These expensive messages constantly influence us in very convincing ways without us noticing. We see them everywhere - on TV, radio, newspapers, magazines, posters, t-shirts, the internet - all telling us to buy more.
**Caves**
Research centers and universities around the world have spent years studying caves, focusing on their origins, water systems, and biology. Caves are a small but mysterious part of nature, which makes us curious and eager to learn more about them. This has led to a lot of research. In some parts of the world, caves have even affected how people live. However, exploring caves often requires physical skill, so cave research is not just done by professors. There is a unique overlap between professional scientists and amateurs who explore caves for fun.
**Weather Watch**
Many observant people, using only their senses, laid the foundations of meteorology, which has become a highly technical science since the 17th century. Satellites and electronic tools now give us endless weather information quickly, and computers solve complex math problems faster than humans can. Meteorological theory uses long words that are hard for non-professionals to understand. It might seem like there's no room for simple weather knowledge, but that's not true. Human experience is still important for turning data into weather forecasts. Human observations can still provide unique information that helps professionals understand the atmosphere."
CPE_16,C2,"**MUSIC AND THEATRE**
Until recently, I believed opera was mainly theatre. Now, I think differently. After working at a national opera house, I learned that music is the most important part of opera, and theatre comes second. This makes sense, but I come from the theatre world, where the spoken word and the actor are most important. In theatre, there is no one directing the action once it starts, and the audience usually speaks the same language as the performers.
At musical performances, like concerts or operas, many people, including me, may not have a deep understanding of music. Some might feel embarrassed about this, but most are amazed by the performers' skills. A talented singer or musician is easy to admire because they show the results of years of hard work. Watching top-class music is like watching a sports event; we see athletes doing something similar to us but at a much higher level.
Theatre audiences have different expectations. They often don't understand an actor's skill and aren't as impressed by something that seems close to what they could do. They don't usually applaud when an actor finishes a long speech, although they often ask, ""How do you learn all those lines?"" This doesn't mean theatre audiences are more or less demanding than music audiences; many are the same people. It means that in theatre, audiences and performers meet on more equal terms, no matter how challenging the material is.
The question is, should music learn from theatre about this relationship? I think yes, because a different approach can change the concert-goer's experience. Live music is naturally theatrical, full of emotion and drama, and it connects with the audience's imagination. However, the formal traditions in music, like strict dress codes and respect for conductors and soloists, can make the experience feel hierarchical. On the other hand, when audiences applaud between movements or after a great performance, it can disrupt the flow of the music, even if it's meant as appreciation.
Is there a solution? Yes, a lot is being done to attract new audiences to concerts and operas and to make serious music more accessible. I remember a special event, Jonathan Dove's community opera ""In Search of Angels,"" which moved from a cathedral to the town. It was a high-quality musical experience that involved the audience directly, changing many people's lives.
I wish music had more of the risk and boldness that theatre can show. Sometimes, using unusual locations can surprise both performers and audiences. It might be uncomfortable, but theatre audiences have learned to follow artists into unexpected places. Most plays are performed in a traditional way, similar to concerts, but I believe music conventions can and should change. I am just an enthusiast who loves both theatre and music, and I want more people to enjoy them as much as I do."
CPE_21,C2,"**Sand**
While I admire sand's amazing ability to become useful things like glass and concrete, I don't really like it in its natural form. To me, sand is mainly an annoying barrier between a seaside car park and the water. It blows in your face, gets in your sandwiches, and hides important things like car keys and coins. When you're wet, it sticks to you like glue and is hard to remove, even with a strong hose. But, strangely, as soon as you step onto a beach towel, get into a car, or walk on a clean carpet, it falls off you. For days, you find piles of it on the floor every time you take off your shoes, and more sand flies around when you remove your socks. Sand stays with you longer than many illnesses. No, you can keep sand, as far as I am concerned.
**Lock and Key**
The search for a safe home, for privacy and security, has been around since humans first built permanent homes. The simple wooden bar behind the door has changed to an electronic lock opened by a plastic card with more combinations than there are atoms in the universe, but the desire to keep out the 'bad guys' remains. The appeal of a lock and key is partly psychological. Recently, some companies have tried computerised locking systems, where smart cards, swiped through a 'reader', control electronic locks with a digital command. But people don't like them. You might accept it at work, but at home, everyone wants the comfort of turning a physical key in a lock. So, when one locksmith company created a new electronic system, they made sure to include a real metal key in the device.
**Modern Art**
I was nervous about visiting the new Tate Modern gallery because, like many people, I can't understand modern art. I know I like some of it, especially furry things, neon light sculptures, and large photographs. Maybe if I knew more about it, I'd have an opinion on more things. Then again, you're not supposed to approach it like a school essay. The idea is not to understand art, but to let it speak to you. This is a great idea, but it never worked for me. However, this new gallery tries to give visitors a real understanding of the reasons behind the works. The first thing I noticed were the labels, proper labels that put a work in context and actually explained what it was trying to say. Instead of staring blankly at the pictures as I used to, these bits of information helped me understand."
CPE_46,C2,"**Every Picture Tells a Story**
Adapting novels for film often means reducing, condensing, and deleting parts of the story. This can be frustrating for writers but also enlightening. When working on a script, I noticed how much dialogue and description from a novel could be removed while still conveying the same message. This doesn't mean the original text was unnecessary. It's about the type of attention each medium requires and the kind of repetition they use. In novels, repetition helps readers remember character traits and understand who is speaking. In stage drama, speech often imitates real conversation, sometimes using language that seems redundant but helps establish a connection between characters.
**Watching Movies**
Watching movies can transport you into another world, making you forget about reality for a while. Once the film ends and the lights come on, you're back in the real world. In the past, movies were seen as mere entertainment, not art. Many people, including our parents and teachers, enjoyed movies but didn't consider them an art form.
**The Film Studios**
The Leiper Film Company studios were a mix of different buildings, with a confusing layout. There were a few permanent landmarks, like the Script Department, but many rooms looked the same and were hard to find. The studio had three main entrances, all similar, and none had a place for visitors to ask for directions. Strangers rarely visited, as the studio didn't encourage it. Employees, however, knew their way around and worked together to create films that offered audiences a break from everyday life.
**Film-makers**
Many people dream of making movies. Bookshops sell guides on scriptwriting and film production, and universities offer courses. Competitions offer cameras like the one Robert Rodriguez used to make El Mariachi, a film that cost $7,000 and made him a well-known director. Rodriguez achieved his dream early, making his breakthrough film by age 23. In the past, filmmakers took time to mature, working behind the scenes before directing. John Huston was 35 when he made his first film, and Fred Zinnemann found success in his forties. Today, without studio support, aspiring filmmakers often have to be independent."
CPE_3,C2,"In those days, council houses covered the western side of the city. They were rows of small, dull homes made of orange half-brick or pale white stucco. In summer, chemicals from the May and Baker factory, two miles away, filled the air with a strong smell of sulphur. The most common sight in that part of Norwich early in the morning was a paperboy wrinkling his nose in disgust as he walked up to someone's front door. 
Most of my early life is a blur. But I remember sitting, or maybe balancing, near an upstairs window, watching the houses fade into the distance. Later, I recall faces I can't name, my mother ironing towels in a house that might not have been ours, and snow falling over the turrets of a mansion at Earlham. My mother often appears in these memories. She was a small, precise, and often angry woman, though I never understood why she was angry or how to make her happy. Even as a child, when I went with her to the small shops in Bunnett Square or on longer trips into the city, I sensed her unusual personality. She was the most solitary person I have ever known, as alone in a crowded room as on a moor. She also had a strict sense of propriety uncommon on the West Earlham estate, which sometimes led to intense cleaning or handwashing and instructions to 'behave properly'. This moral code was beyond my understanding, and even now, I'm not sure I get it. It meant not walking into neighbors' gardens or damaging their rose bushes, sitting quietly in the dining room with hands folded, listening to radio programs my mother liked, and many other rules.
Despite her solitude, my mother had friends. There was Mrs. Buddery, who loved the Royal Family, Mrs. Winall, who rarely spoke, and Mrs. Laband, who was livelier and somewhat disapproved of by the others. Later, I realized how poor their company was, as they often talked about bad legs, cold weather, and ungrateful children, a group I often felt part of. Looking back, it felt like a heavy weight of the West Earlham houses, my mother and her friends, and the need to 'behave properly' was on my shoulders, and I needed to grow up to lift it. This was not easy. Growing up in West Earlham followed a set pattern. Until you were five, you stayed at home, often getting in your parents' way. I remember boring days when I was about four, playing on a rug while my mother sat in an armchair. Then, after your fifth birthday, you went to Avenue Road infants school, half a mile towards the city. Some lucky children had a mother with a bike and a child seat. My mother, as far as I remember, let me go with other children in the street.
If I remember anything from those early years, it's the summer holidays, when you saw glimpses of the world outside West Earlham. There was an old man next to Mrs. Buddery who told stories about his time in the Merchant Navy, and a charity fete at a house far away, where a kind woman gave out lemonade and tried to interest me in the League of Pity, a junior charity. My mother dismissed it, saying the organizers were 'only after your money'. She often talked about people having selfish motives, and she had a deep distrust of politicians. If she thought of the House of Commons, it was as a place where rich people took money from the public. I might exaggerate, but my mother had little kindness left in her. 
To be fair, my mother did care about my education. Sometimes on Sundays, she would take me, dressed in my 'good clothes', on the 85 bus to the Norwich Castle Museum. We would walk through rooms of paintings by the Norwich School of Artists. My mother wasn't against this activity and even started to have opinions on the art. I remember her once stopping in front of a painting of a Roman soldier and saying, 'Well, I wouldn't like to meet him on a dark night!' This was a rare moment when my mother tried to make a joke."
CPE_10,C2,"**Philadelphia Avenue**
I walked down Philadelphia Avenue on the side with odd numbers. The evening was getting darker, and the air was thick with a light, prickly rain. This made my walk feel secretive and sheltered. I knew this side of the street well; it was where our neighbors, the Matzes and the Pritchards, lived, along with Han Kieffer's grocery store, and the homes of my first playmates, all girls. Even though I didn't know everyone by name, each house was familiar to me, like the small channels in the cement that guided rain from the roofs to the street. As the street sloped down, the houses seemed to change too: the porches were closer to the ground, and the front yards were smaller. Over the years, there had been changes: wooden porch railings and pillars were replaced with wrought iron, in a style that seemed Southern or Spanish. In Shillington, some houses I remembered as homes had become stores, and some stores, like Pep Conrad's and Han Kieffer's, had become homes again. I wondered how people lived in those spaces that used to be shops, with the lingering smells of merchandise.
**Bachelor Fads**
Furniture designer Rick Gilbert lives in a flat that used to be a curtain warehouse. It has typical loft features like exposed brickwork and large doors, which were used to bring in curtains from trains on the nearby railway. But Gilbert didn't want an open-plan space. He found it hard to separate work from home life in his last place. So, he used a large sheet of corrugated plastic to divide the space near the entrance. This created a hallway and led the eye to the kitchen in the middle of the flat. He wanted the kitchen to be a neutral area, where he could either cook for friends or make coffee for clients. To balance the modern look of the plastic screen and stainless steel kitchen, Gilbert used light wood for the floors. His flat is filled with futuristic chairs and sofas, but also with sentimental furniture from his parents or bought from markets.
**Bruce Chatwin**
Was Bruce Chatwin trying to escape or explore? His romantic, wandering lifestyle is a mystery. Chatwin's life and work were full of secrets and sometimes lies. But he was a brilliant and unique writer. His first book, ""In Patagonia,"" published in 1977, changed travel writing. It was imaginative, like a thriller, with the charm of romantic fiction and deep insights. Even in this book, Chatwin mixed fact with fiction, changing reality for a better story or to capture the essence of his travels. He suggested that through travel, one could discover histories that seemed to exist just to fascinate future explorers.
**Swimming**
During a heavy summer rain in 1996, I ran across the lawn behind my house and took shelter in the pool. As I swam, I watched the raindrops hit the water, creating small fountains that turned into bubbles and burst. The best moments were when the storm got stronger, silencing the birds, and a mist rose from the pool as if it was reaching up to the sky. It was then that I thought of a long swim through Britain. I wanted to follow the rain to the sea, to escape the routine of swimming laps, always turning back like a tiger in a cage. Many places today are marked and explained, turning reality into something visual. Walking, cycling, and swimming let us rediscover what is old and wild, by leaving the usual paths and breaking free from the official version of things. A swimming journey would let me explore parts of the world that, like darkness, misty woods, or high mountains, still hold mystery."
CPE_67,C2,"'CRYING Charles Darwin thought that humans cry for no clear evolutionary reason. He was probably wrong. Scientists now say crying has social importance. Psychiatrist John Bowlby said crying helps form the bond between mother and child. Many think tears, especially in children, show helplessness. But why adults cry is harder to understand. The sound of crying is less important than the visual signal it gives. In early human groups, crying might have helped build trust and social connections. Tears can also have other reasons. We might cry to show sympathy for people facing injustice. Sometimes, we cry without meaning to, like when we hear inspiring music or speeches. We might cry during a sentimental movie, and this happens more often when we are with others than when we are alone. Crying clearly has a social role, but research is still ongoing.'"
