text_id,text_level,text
1,C2,"
A while ago, a website talked about the dangers of public check-ins. Public check-ins are when you tell people online where you are. The website said that when you say, ""I am at this place,"" you are also telling many people where you are. Some of these people may not be good to meet. This shows that sharing everything online can have problems. 
The internet gives us many chances to share our lives. We can share our stories, photos, and feelings. But sometimes, we can get lost in this sharing. It can be scary. However, we should not give up. There are lessons from people who used the internet a long time ago. 
In January 1994, a 19-year-old student named Justin Hall started sharing his life online. At that time, the internet was mostly for students and scientists. Hall wanted to share his life, so he created a blog. He wrote about everything and shared many photos. People liked to read his blog because he was brave and shared many things. 
One day, people went to his blog and saw a sad video instead of his usual posts. Hall had fallen in love, but when he wrote about it, he was told to stop or lose his relationship. He felt that sharing his life online made people not trust him. 
In 2002, a woman named Heather Armstrong had a blog called Dooce. She sometimes wrote about her job. One day, a coworker sent her blog link to her bosses, and she lost her job. This shows that what we say online can have real-life consequences. 
Armstrong was sad and stopped blogging for a while, but later she got married and started a new blog about her family. Now, she is very popular and makes money from her writing. She learned that while we can say anything online, we should think carefully before we do. 
**Questions:**
1. What is a public check-in?
2. Who is Justin Hall?
3. What happened to Justin Hall when he wrote about his love?
4. What is the name of Heather Armstrong's blog?
5. What lesson did Heather Armstrong learn?"
2,C2,"
Some scientists wanted to warn people about a low-budget movie called *What the Bleep Do We Know?* This movie mixes real information and stories to show that we do not understand a lot about our universe. Some scientists thought the movie was very bad and even dangerous. 
At first, I did not understand why the movie was so important. Some scientists talked about new discoveries that show the universe is very strange. Then, the movie talked about how water can be changed by thoughts. I heard that a Japanese researcher showed that water can change shape based on how people feel. The movie showed nice pictures of ice crystals that looked good when people were happy and looked bad when people were angry. 
Many people think this is interesting, but scientists want more proof. They want real evidence, not just pretty pictures. The movie's claims were not strange enough. Scientists say that water has energy that comes from nowhere and is connected to a force that makes the universe grow. This idea is based on many years of research, not just a few pictures.
Scientists have found that the universe is made of a type of matter we do not know about, and it is pushed by something called ""dark energy."" Other discoveries are also surprising. Scientists found that our brains take about half a second to understand what happens around us. They also think they know where modern humans first lived and how they spread around the world. Some scientists believe there is a link between life on Earth and the design of the universe.
Science is always changing and growing. We are learning that many things in nature are more complicated than we thought. Some scientists are trying to create a ""Theory of Everything"" to explain all the forces and particles in the universe. But many of us think the universe is best described with one word: incredible.
**Questions:**
1. What is the name of the movie that some scientists warned people about?
2. What do scientists think about the idea that water can be changed by thoughts?
3. What do scientists want instead of pretty pictures?
4. What is ""dark energy""?
5. What do some scientists believe about the first modern humans?"
3,C2,"""Writing novels is hard for me, but writing short stories is fun. Writing a novel is like planting a big forest. Writing a short story is like planting a small garden. Both are important to me. The trees in the forest give shade, and the leaves move in the wind. In the garden, flowers bloom, and their colors attract bees and butterflies. 
Since I started writing, I have often switched between novels and short stories. When I finish a novel, I want to write short stories. When I finish short stories, I want to write a novel. I do not write short stories when I am writing a novel, and I do not write a novel when I am writing short stories. 
I began my writing career with two short novels in 1975. From 1984 to 1985, I started writing short stories. I did not know much about writing short stories then, but it was a great experience. One of my first short stories, 'Breaking Waves', was in my first collection called Tales from Abroad. 
One good thing about short stories is that they do not take long to finish. It usually takes me about a week to write a short story. Writing a novel takes a year or two, and it can feel very long. Writing short stories is a nice change for me. 
Another good thing is that you can create a story from small ideas, like a word or an image. Writing a short story is like playing jazz music; the story goes where it wants. If a short story does not work out, it is okay. Not every story has to be perfect. Even famous writers like F. Scott Fitzgerald and Raymond Carver have stories that are not great. 
I learn from my mistakes in short stories and use that to help me write novels. Short stories help me try new things. They are like small memories I have shared with the world. I remember how I felt when I wrote each one. Short stories show my feelings, and I am happy to share them with my readers."""
4,C2,"
Science is a way to understand the world. It helps us in many ways, like curing diseases, but it can also create problems. Science tries to explain everything, from tiny atoms to the universe. It has influenced many people, including poets and leaders. Sometimes, people do not understand science well, and they may think it is more important or less important than it really is. 
Science changes all the time. New ideas can replace old ones. For example, in the past, people thought the universe was like a big clock. Now, scientists have new ideas that change how we see the universe. Some people think that science cannot explain everything, but new discoveries help us understand more about nature.
Famous scientists like Isaac Newton and Albert Einstein have helped us learn a lot. Science has made many discoveries, like radioactivity and the electron. Today, some people believe we will find a complete explanation of the universe soon.
Science is important for everyone. It affects our lives and the future of our planet. We need to understand science because it helps us make decisions that can change our world and our children's lives."
5,C2,"
Since about 2015, big book publishers have said that sales of ebooks are not growing as much as before. Some publishers even think that they invested too much in ebooks and lost faith in printed books. People still ask if ebooks will replace printed books. This question makes us think and talk a lot. Why do we think ebooks and printed books are in a fight? The answers show how we feel about new things and changes in our lives.
In my research, I found that when new technology comes, people often say it will end older technology. For example, when television was invented, many people thought radio would disappear. But radio found new ways to be used, like in cars and factories. The idea that books might disappear is not new. In 1894, some people thought that phonographs would replace books with audiobooks.
Many times, people have said that new things like movies, radio, and smartphones would end printed books. Some people worried that this would be bad for culture. Others thought ebooks would be much better. The idea that books might die comes up when new technology appears. This shows our hopes and fears about change.
We feel strong connections to things like books and computers. We even name our cars or get upset when our laptops don’t work. When new technology, like e-readers, comes, it changes our relationship with things we love. We often miss what we used to have. This is why some people still want old products. For example, when the printing press was made in the 15th century, people wanted original manuscripts. When movies changed from silent to sound, people missed silent films. The same happened with photography and music.
E-readers have made people appreciate printed books more, even their smell. This should make people feel better about printed books not disappearing. But the idea that something might disappear will always be interesting. It shows both our excitement for new things and our fear of losing what we love. We often tell stories about change that are easy to remember, like stories of loss. The story of the death of the book reflects our hopes for the future and our fear of losing parts of our lives. 
**Questions:**
1. What have big book publishers said about ebook sales since 2015?
2. Why do people think ebooks and printed books are in a fight?
3. What did people think would happen to radio when television was invented?
4. What did some people think would happen to books when phonographs were made?
5. How do e-readers make people feel about printed books?"
6,C2,"
Every weekday morning for a year and a half, I woke up at 5:30. I brushed my teeth, made coffee, and sat down to write. I wrote about how great thinkers from the last four hundred years did their best work. I wanted to show how they organized their time to be creative and productive. I wrote about their daily lives – when they slept, ate, worked, and worried. I hoped to show their personalities and careers in a fun way. 
A French writer, Jean Anthelme Brillat-Savarin, said, “Tell me what you eat, and I shall tell you what you are.” I say, “Tell me what time you eat, and if you take a nap.” This book is about how people create, not just what they create. It is also personal. The writer John Cheever said that you show something about yourself when you write. 
I have questions in this book that I think about in my own life: How do you do creative work and also earn money? Is it better to work on one project or a little bit each day? When there is not enough time, do you give things up, like sleep or a clean house? Or can you learn to do more in less time? 
I do not have all the answers, but I want to show how many successful people faced the same problems. I wanted to show how big ideas become small daily actions and how working habits affect the work. The book is called Daily Rituals, but it is really about people’s routines. A routine can seem boring, but it can help you use your time well. 
The psychologist William James said that good habits can help us focus on important things. Ironically, he was a procrastinator and could not keep a regular schedule. 
One Sunday, I was at my job, trying to write a story. Instead of working, I was cleaning my desk and making coffee. I am a morning person and can focus well in the morning, but I am not good after lunch. That afternoon, I started looking online for information about other writers’ schedules. I thought it would be good to collect these stories, so I started a blog called Daily Routines. 
In the blog, I shared people’s routines from biographies and articles. For this book, I gathered more information and tried to keep it interesting. I let my subjects speak for themselves with quotes from their letters and diaries. I also summarized their routines from other sources. 
This book would not be possible without the work of many biographers and journalists. I have listed all my sources in the Notes section for more reading."
7,C1,"
Howard wanted to be a palaeontologist when he was six years old. His father was worried about money and said they could not go on holiday to Spain. Instead, they went to a beach in England. On a rainy day, Howard found an ammonite shell on the beach. He always wanted to study old creatures. At university, he decided what kind of palaeontologist he wanted to be. He liked studying the very beginning of life, not dinosaurs.
After finishing his studies, Howard was worried about getting a job. He felt good about his skills, but he knew that sometimes good people do not get jobs. When a job opened at Tavistock College in London, he applied, but he did not expect much.
On the day of his interview, the professor who was supposed to help him had a fight with his wife. He was upset and had an accident, so he could not come to the interview. Another professor, who did not like the first one, took his place. This professor helped Howard get the job. Howard was surprised but happy to have the job.
Howard liked his work because he could plan and do his research. But sometimes, things in his personal life were chaotic. One day, someone stole his briefcase with his lecture notes at a train station. He was very angry and went back to the college. He called to postpone his lecture and reported the theft. After that, he had coffee with a colleague who was with a visitor from the Natural History Museum in Nairobi. 
Howard learned about a new collection of fossils that he could study. This would be a big challenge for him and help his career. Because of the theft, he changed his plans. He decided not to go to a conference in Stockholm or take students to Scotland. Instead, he would find money to visit the museum in Nairobi. 
**Questions:**
1. Why did Howard want to be a palaeontologist?
2. What happened to Howard's holiday plans?
3. How did Howard feel about getting a job after university?
4. What happened to the professor on the day of Howard's interview?
5. What did Howard learn about at the coffee meeting?"
8,C1,"
Charles Spence eats many different foods. He says, ""We have ice cream made from bee larvae at home."" The larvae look like maggots, but they taste a little nutty and floral. Spence is a professor at Oxford University in the UK. He studies how our senses work together to help us taste food. He wants to make eating bugs more acceptable. 
Spence's work affects what we eat and drink. He helps big food companies and restaurants with their menus. He studies how we experience food. For example, who we eat with, how food looks, and even background noise can change how food tastes. 
In his book, *The Perfect Meal*, Spence shares interesting facts about food. Did you know that the first person to order food in a restaurant usually enjoys it more? And when we eat with one other person, we eat about 35% more food. If we eat with three people, we eat 75% more!
Spence's lab is simple. He has soundproof booths and old audio equipment. This helps him work with cooks who do not have much money for research. Many of his projects are funded by a big food company. 
Spence helps food companies reduce salt and sugar in their products. This is important because it helps customers stay healthy. Many companies make these changes slowly so that people do not notice. Spence says that if people know about the changes, they may not like the food as much.
Spence met famous chef Heston Blumenthal while working on a food project. They worked together to create a dish called ""Sound of the Sea."" Spence studies how sounds can change the taste of food. For example, high music can make food taste sweeter, while low music can make it taste bitter. 
Soon, an airline will match music with the food they serve. Last year, a brand made an app that played music while your ice cream melts, but they did not match the music to the taste.
What are dinner parties like at Spence's home? One time, they ate rabbit with the fur on the cutlery. Another time, they used remote-controlled lights. They even had a dinner party with headphones and different drinks to see how they tasted with different sounds. For Spence, home and food events are all part of his research. 
**Questions:**
1. What unusual ice cream does Charles Spence have at home?
2. What does Spence study at Oxford University?
3. How much more food do we eat when we are with one other person?
4. What is the name of Spence's book?
5. Who is Heston Blumenthal?"
9,C1,"
Our brains are very busy today. We get a lot of information, like facts, rumors, and opinions. We have to find what is important and what we can ignore. We are also doing more things than before. Thirty years ago, travel agents helped us book flights, and salespeople helped us in stores. Now, we do many things by ourselves. We are trying to do the work of many people while also taking care of our lives, families, jobs, hobbies, and favorite TV shows. Our smartphones help us with all this. 
But there is a problem. We think we can do many things at once, but this is not true. Earl Miller, a scientist at MIT, says our brains are not good at multitasking. When we think we are multitasking, we are really just switching quickly from one task to another. This can make us less efficient. Multitasking can also increase stress in our brains, making it hard to think clearly. 
The part of our brain that helps us focus can easily get distracted by new things. This makes it hard to stay on task. Just trying to multitask can hurt our ability to think well. Glenn Wilson, a psychology professor, found that trying to focus while seeing unread emails can lower our IQ by almost 10 points. 
Russ Poldrack, another scientist, found that learning while multitasking can send information to the wrong part of the brain. For example, if students do homework while watching TV, they do not remember the information as well. Without distractions, they can remember better. 
Multitasking also means we have to make many small decisions, like whether to answer a text message. Making decisions can be hard for our brains. After making many small decisions, we can make bad choices about important things. 
Many people talk about email as a problem. It is not that email is bad, but the large amount of emails we get is overwhelming. When a 10-year-old boy was asked what his father does, he said, ""He answers emails."" His father agreed that this is true. We feel we must reply to emails, but it is hard to do that and get other things done. 
**Questions:**
1. What do we get a lot of today that makes our brains busy?
2. Who helped us book flights thirty years ago?
3. What do smartphones help us with?
4. What does Earl Miller say about multitasking?
5. What can happen to our IQ when we try to focus on tasks with unread emails?
6. What happens to information when students do homework and watch TV at the same time?
7. What is a problem with making many small decisions? 
8. What did the 10-year-old boy say about his father’s job?"
10,C1,"
In a zoo in Sweden, a chimpanzee named Santino broke concrete at night. He did this to throw pieces at visitors during the day. Was he being mean? In caves in the US, female bats help other fruit bat mothers if they cannot give birth properly. Are they being kind? Fifty years ago, people did not think much about these questions. Animals acted in certain ways, and scientists studied these actions. They did not believe that animals had feelings or thoughts. But now, this idea is changing. Research on bats, chimps, rats, dolphins, and chickens shows that animals have emotions. This has led to books like Mark Bekoff’s ""Wild Justice"" and Victoria Braithwaite’s ""Do Fish Feel Pain?"". 
This change has started a big question: do animals have thoughts like humans? This question leads to another one: do animals have a sense of right and wrong? In a recent study with cows, those that opened a locked gate for food seemed happier than those that had help. If cows enjoy solving problems, what does this mean for eating beef? People agree on what they see, but they do not agree on what it means. Dr. Jonathan Balcombe, who wrote ""Second Nature,"" believes we should stop eating meat. He thinks this is a big change in how we think about ethics. Aubrey Manning, a professor, believes we should think again about how animals think. He says animals might have a simpler way of thinking than humans. Professor Euan MacPhail thinks we should not put human feelings on animals. 
These ideas may never agree because the main issue is not just science or morals, but philosophy. It is hard to define what consciousness is. Can we ever know what it is like to be a bat? Balcombe did an important study that suggests starlings, a type of bird, can feel sad. In a study at Newcastle University, starlings were put into two groups. One group had nice cages with space and water. The other group had small, empty cages. Both groups learned to eat tasty worms from one box and not to eat bad worms from another box. But when only bad worms were given, only the starlings in nice cages would eat. Balcombe thinks that being in a bad cage made the starlings feel negative about life. 
Balcombe, who works with animal rights groups, has strong opinions. He says, “We look back and feel bad about racism. One day, we will feel the same about how we treat animals.” If he were the only one with this view, it might be easy to ignore him. But Professor Aubrey Manning agrees with him. Manning wrote a book called ""An Introduction to Animal Behaviour."" He says, “We are changing how we think about animals. In the past, some people thought animals thought like us, but now we are seeing things differently. This is a complicated topic, and we should listen carefully to different opinions.”"
11,C1,"
Critical thinking is a way to understand better what we read or hear. Adrian West, a researcher, says that arguing can help us find the truth. Technology helps us store information, but it can also make it hard to think deeply about problems. West mentions that we see a lot of poor thinking and opinions that can confuse us. More information does not always mean we make better decisions. 
Reading books has gone down a lot, and this may hurt our critical thinking skills. Patricia Greenfield, a professor, believes that focusing more on videos and fast media makes it harder to think about one thing deeply. We do not yet know exactly how technology affects our thinking. 
Technology can be both good and bad. For example, a computer game can help us think better or make it harder to think. Reading online can help us analyze information, but clicking on many links can distract us. Greenfield studied how technology changes our thinking. She says reading helps us think and use our imagination more than video games or TV. However, some visual media can help us process information quickly. 
Many young people do not reach their full potential because they do not spend enough time thinking deeply. How we see technology affects how we think critically. James Paul Gee, a professor, says that video games are not always bad for kids. They can be fun and also help us learn. Some games teach us to make decisions and think critically in a way that feels real. 
In today’s world, as reading and math scores go down, we need to understand how technology affects our thinking."
