text_id,text
1,"Text: 'Some time ago, a website pointed out the risks of public check-ins, which are online announcements of where you are. The website's message was clear: while you might think you are just saying, ""Hey, I’m at this place,"" you are also letting many people know your location – not all of whom you might want to meet. This highlighted the growing understanding that there can be negative effects to the constant sharing that the internet encourages. The internet offers many chances to share every part of our lives with a global audience, which can seem exciting: wealth, fame, and more! So, we dive into the chaos of the internet, sharing personal stories and photos. However, we soon realize that the online world can be crowded and dangerous, and we can feel lost. This might sound discouraging, but there is hope. The future has a guide, created years ago by a group of early internet users. In the beginning of the web, they explored these risky waters and identified many dangers. They faced job losses, changes in friendships, and the challenges of fame long before social media existed. These early users, known as bloggers, have already experienced what many of us are now facing. It is important to learn from their experiences. In January 1994, Justin Hall, a 19-year-old student, started posting on the 'WWW', which was mostly used by graduate students, scientists, and a few talented teens. The web was created at CERN, a physics lab in Switzerland, to help researchers share their work. Hall saw a different opportunity: to share his life. He created a complex online autobiography filled with his thoughts, photos, and art. In January 1996, he began a daily blog, attracting many readers who were fascinated by his bold use of this new medium. Hall's approach was simple: anyone who crossed his path could be featured on his site, and no topic was off-limits. While some might see this as attention-seeking, there was also a depth and beauty to his work that many would recognize as art. However, one day, visitors to Hall’s site found his homepage replaced by a single, emotional video titled Dark Night. He shared that he had fallen deeply in love, but when he wrote about it online, he was told, ""either the blog goes, or I do."" He felt that sharing his life online made people distrust him. The blog ended, but the issue remains. Sharing online can be wonderful, but if you think that sharing your life will make people want to be around you, you might be disappointed. In 2002, Heather Armstrong, a young web worker in Los Angeles, had a blog called Dooce. Sometimes, she wrote about her job at a software company. One day, an anonymous coworker sent the link to her blog to all the vice presidents at her company, including some she had criticized, which led to her losing her job. Researchers who study online behavior have a term for this: the 'online distribution effect,' which describes the feeling that we can say things online that we would never say in person. However, the internet is not a separate reality where we can speak freely without consequences. Our online lives are connected to our real lives, and ignoring this can lead to serious mistakes. Armstrong's story had a positive outcome. Although she was upset and stopped blogging for a few months, she eventually got married and restarted her blog, focusing on her new family. Today, she is a well-known 'mommy blogger,' and her writing supports her family. Once a symbol of the risks of online sharing, she has become skilled at managing her self-presentation. What Armstrong has learned is something we should all remember: the internet allows us to say anything, but that doesn’t mean we should.'"
2,"Text: 'Some scientists recently started a campaign to warn people about a low-budget film called What the Bleep Do We Know? This film mixes documentary and drama to suggest that there is much about our universe that we do not understand. How can any scientist disagree with that? Scientists can sometimes be arrogant, but even the most enthusiastic physicist would not claim to know everything about the universe. However, some scientists felt it was important to warn the public about the film, calling it everything from ‘atrocious’ to ‘very dangerous’. Clearly, this film was controversial. 

At first, I did not understand why there was so much concern. Various scientists made harmless statements about how new discoveries were showing that the universe is stranger than we thought. It was only when the film discussed some of these discoveries that I began to understand the concern – discoveries like the idea that water molecules can be influenced by thoughts. I had heard before about a Japanese researcher who claimed that the shape of a water molecule could change based on the thoughts of people nearby. However, the film only provided pictures of ice crystals that looked beautiful after being spoken to by happy people and ugly after being exposed to angry people. 

Many people find this kind of evidence convincing because it is simple and easy to understand. However, scientists typically respond with skepticism. I understand their point. The idea that water can be influenced by thoughts is fascinating and suggests new forces in the universe. But before we get too excited, we need solid proof that this effect is real. Beautiful pictures of crystals, while nice, are not enough. 

The real issue is that the film’s claims were not strange enough. Consider this: water molecules might have properties due to a type of energy that seems to come from nowhere, which could be connected to a force that is causing the universe to expand. The evidence for this is not just pretty pictures; it comes from years of research in labs and observatories worldwide. 

In fact, discoveries are being made that confirm the film’s claim that the universe is stranger than we ever imagined. Astronomers have discovered that the universe is made of an unknown type of matter and is driven by a mysterious force called ‘dark energy’. Additionally, discoveries in other fields are equally surprising. Neuroscientists have found that our awareness of events happens about half a second after they occur, a delay we do not notice because our brains edit it out. Anthropologists believe they have found where modern humans originated and how they spread across the world. Some theorists even suggest links between life on Earth and the fundamental design of the universe. 

Despite what some may think, science is not close to being complete. In fact, we seem to be further from knowing everything than ever before. Many natural phenomena may never be fully understood. The ideas of chaos and quantum uncertainty have shown that there are limits to what we can know. This has led some of the world’s top theoretical physicists to work on the so-called Theory of Everything, which aims to explain all the forces and particles in the universe with one equation. Overall, many of us believe that the universe can be described in one word: incredible.'"
3,"Text: ""In simple terms, I find writing novels challenging, while writing short stories is a joy. If writing novels is like planting a forest, then writing short stories is like planting a garden. Both processes work together to create a beautiful landscape that I cherish. The trees provide shade, and the wind rustles the leaves, which can turn a bright gold. In the garden, flowers bloom, and colorful petals attract bees and butterflies, showing the gentle change of seasons. 

Since I started my career as a fiction writer, I have often switched between writing novels and short stories. My routine is this: after finishing a novel, I want to write short stories; after completing a group of short stories, I feel ready to focus on a novel. I never write short stories while working on a novel, and I never write a novel while working on short stories. The two types of writing may use different parts of the brain, and it takes time to switch from one to the other. 

I began my career with two short novels in 1975, and from 1984 to 1985, I started writing short stories. I knew little about writing short stories then, so it was challenging, but I found the experience memorable. I felt my fictional world expand, and readers seemed to enjoy this different side of me as a writer. One of my early works, 'Breaking Waves,' was included in my first short-story collection, Tales from Abroad. This marked my beginning as a short-story writer.

One of the joys of writing short stories is that they don’t take long to finish. Usually, it takes me about a week to shape a short story (though revisions can take longer). It’s not the same level of commitment as writing a novel, which can take a year or two. You go into a room, finish your work, and leave. For me, writing a novel can feel endless, and I sometimes wonder if I will make it through. So, writing short stories provides a necessary change of pace.

Another nice thing about short stories is that you can create a story from the smallest ideas—like a thought, a word, or an image. Often, it feels like jazz improvisation, with the story leading me where it wants to go. Plus, with short stories, you don’t have to worry about failing. If an idea doesn’t work out, you can just accept it and move on. Even great writers like F. Scott Fitzgerald and Raymond Carver didn’t write a masterpiece every time. This thought comforts me. 

You can learn from your mistakes and use that knowledge in your next story. When I write novels, I try to learn from both my successes and failures in writing short stories. In this way, short stories serve as a kind of experimental space for me as a novelist. It is hard to experiment the way I want to within a novel, so without short stories, writing novels would be even more difficult.

My short stories are like soft shadows I have placed in the world, faint traces I have left behind. I remember exactly where I created each one and how I felt at that moment. Short stories are like guideposts to my heart, and it makes me happy as a writer to share these personal feelings with my readers."""
4,"At its core, science is closely related to philosophy, but it also has practical applications, such as curing diseases. It has improved our lives but also posed threats to our existence. Science seeks to understand everything from tiny ants to the vast universe, but it often struggles to do so. It has influenced poets, politicians, philosophers, and even frauds. The beauty of science is often recognized only by those who study it deeply, while its dangers are frequently misunderstood. Its significance has been both overestimated and underestimated, and the mistakes made by scientists are often overlooked or exaggerated.

The history of science is marked by constant conflict. Established theories are often changed or completely rejected, similar to how new music styles are initially mocked before becoming accepted. The battle between old and new ideas is rarely respectful. Scientists can be driven by jealousy and anger. The history of science is essentially a history of conflict.

This book will explore scientific ideas that have transformed not just science, but also many areas of human thought. While science has practical benefits, this book will focus on the ideas themselves, appreciating their beauty and creativity, while also being ready to question them. We must recognize both the cleverness and the limitations of human understanding.

Science is inherently changeable. There is always a scientist challenging the ideas of another. Most of the time, these changes do not disrupt society. However, sometimes they can lead to significant shifts in our beliefs. For example, in the seventeenth century, science introduced the idea of a mechanical universe, like a giant clock. Three hundred years later, physics began to question basic ideas, leading us to a complex understanding where our observations can influence the universe, and we struggle to grasp the true meaning of fundamental concepts.

Some people view the instability of scientific theories as a sign that science cannot explain the universe. However, scientific changes usually improve our ability to understand and predict natural events. For instance, Isaac Newton, a seventeenth-century scientist, could explain much more than the ancient Greek thinker Aristotle, and Albert Einstein, the founder of modern physics, could explain even more than Newton. Science may falter, but it continues to progress.

It is important to remember that at the end of the nineteenth century, many physicists believed there was little left to discover in physics. Then came breakthroughs like radioactivity, X-rays, the discovery of the electron and the nucleus, and many new particles, along with quantum mechanics and relativity. Biology has also made significant advancements. Today, some claim that a complete theory explaining the universe's origins and workings is on the horizon. 

Science is not just an academic exercise. In the last two centuries, we have shifted from merely observing nature to controlling it in small but growing ways. This has sometimes disrupted the natural balance in ways we do not fully understand. It is crucial for everyone, not just scientists, to be aware of scientific advancements that will shape the future for their children and future generations. Science has become a key part of how humanity envisions and influences its future. The implications of scientific discoveries can impact national budgets, the health of future generations, and even the long-term survival of life on Earth."
5,"Text: 'Since around 2015, after many years of growth, major publishers began to notice that ebook sales had leveled off or even declined in some cases. This raised new questions about the long-term future of ebooks in the publishing industry. One anonymous publishing executive recently admitted that the excitement around ebooks may have led to poor investments, causing his company to lose faith in “the power of the word on the page.” Despite the clear idea that digital and print books can coexist in the market, the debate about whether ebooks will “kill” print books continues. Whether people are trying to predict or dismiss this idea, it is important to note that the potential disappearance of books still sparks our imagination and leads to intense discussions. Why is this idea so compelling? Why do we often see the relationship between ebooks and print books as a conflict, even when evidence suggests otherwise? The answers to these questions go beyond ebooks and reveal much about our mixed feelings of excitement and fear regarding innovation and change. In my research, I have explored how the idea of one medium “killing” another often appears with new technologies. Even before digital technologies, critics predicted the end of existing media. For example, after television was invented, many believed radio would disappear. However, radio survived by finding new ways to be used; people began listening in cars, on trains, and in factories. The idea of the disappearing book is not new either. As early as 1894, people speculated that the phonograph would replace books with what we now call audiobooks. This pattern has repeated itself many times. Movies, radio, television, hyperlinks, and smartphones have all been thought to threaten print books as sources of culture and entertainment. Some believed the end of books would lead to cultural decline, while others, imagining a perfect digital future, exaggerated the benefits of ebooks. It is no coincidence that the idea of the death of the book arises during times of technological change. This narrative reflects our mixed hopes and fears about technology. To understand why these reactions are so common, we must consider that we form emotional connections with different media as they become part of our lives. Many studies show how we develop strong ties to objects like books, televisions, and computers, even naming our cars or expressing frustration at our laptops. Therefore, the arrival of new technology, like e-readers, does not just signal economic and social change; it also forces us to rethink our relationship with something that has become essential in our daily lives. As technology evolves, we often find ourselves missing what we once knew but no longer have. This is why entire industries form around retro products and older technologies. For instance, the spread of the printing press in 15th-century Europe led people to seek original manuscripts. The transition from silent to sound movies in the 1920s created nostalgia for the older format. The same occurred with the shift from analog to digital photography and from vinyl records to CDs. Unsurprisingly, e-readers have sparked a renewed appreciation for the physical qualities of “old” books, including their often distinct smell. This should reassure those who worry about the decline of print books. However, the idea of a disappearing medium will continue to be an attractive story about both the transformative power of technology and our resistance to change. In fact, one way we cope with change is by using familiar narrative patterns, such as stories of tragedy and endings. Easy to remember and share, the story of the death of the book reflects both our excitement for the future and our fear of losing parts of our familiar world – and ultimately, of ourselves.'"
6,"Text: 'For a year and a half, I woke up nearly every weekday morning at 5:30. I brushed my teeth, made a cup of coffee, and sat down to write about how some of the greatest thinkers of the last four hundred years managed their time. I wanted to explore how they organized their days to be creative and productive. By discussing the everyday details of their lives—when they slept, ate, worked, and worried—I aimed to offer a fresh perspective on their personalities and careers, showing them as people with habits like ours. The French gastronome Jean Anthelme Brillat-Savarin once said, “Tell me what you eat, and I shall tell you what you are.” I would say, “Tell me what time you eat, and if you take a nap afterward.” In this way, the book is somewhat superficial. It focuses on the conditions of creative work rather than the work itself; it looks at the process rather than the meaning. However, it is also personal. The novelist John Cheever believed that even a business letter reveals something about the writer—this is true. My main concerns in the book reflect my own struggles: How can you do meaningful creative work while making a living? Is it better to focus entirely on one project or to work a little each day? When time is limited, do you have to give up things like sleep, income, or a tidy home, or can you learn to do more in less time, to “work smarter, not harder,” as my dad says? I do not claim to answer these questions in the following pages—some may not have clear answers, or may only be resolved through personal compromises—but I have tried to show how various brilliant and successful people have faced similar challenges. I wanted to illustrate how big creative ideas can be broken down into small daily actions and how one’s habits can affect their work and vice versa. The book is titled Daily Rituals, but I really focused on people’s routines. The word suggests something ordinary and thoughtless; following a routine can feel automatic. However, a good routine can help you use limited resources like time, willpower, and optimism effectively. A strong routine creates a path for your mental energy and helps manage your moods. The psychologist William James believed that putting part of your life on autopilot is beneficial; by forming good habits, we can free our minds for more interesting activities. Ironically, James himself struggled with procrastination and could not stick to a regular schedule. Interestingly, it was a moment of procrastination that inspired this book. One Sunday afternoon, while working at a small architecture magazine, I was supposed to write a story due the next day. Instead of focusing on my work, I found myself cleaning my cubicle and making coffee, wasting time. I am a “morning person,” able to concentrate well in the early hours but not so much after lunch. That afternoon, to feel better about my tendency to procrastinate, I started looking online for information about other writers’ schedules. I found many entertaining stories. I thought it would be great to collect these anecdotes, which led to the Daily Routines blog I started that day and now this book. The blog was informal; I simply shared descriptions of people’s routines from biographies, magazine articles, and obituaries. For the book, I have gathered a much larger and better-researched collection while trying to keep the variety of voices that made the original blog enjoyable. I have let my subjects speak for themselves through quotes from letters, diaries, and interviews. In some cases, I summarized their routines from other sources. I should mention that this book would not have been possible without the research of many biographers, journalists, and scholars whose work I used. I have listed all my sources in the Notes section, which I hope will guide further reading.'"
7,"Text: Howard became a palaeontologist because of a rise in interest rates when he was six years old. His father, a careful man with a large mortgage, said that their planned holiday to Spain was no longer possible. Instead, they rented a chalet on the English coast. One rainy August afternoon, Howard found an ammonite on the beach. He had always wanted to be a palaeontologist, and by the end of university, he knew what kind he wanted to be. He was not interested in dinosaurs or the Jurassic period; instead, he was fascinated by the very beginnings of life, studying tiny creatures found in grey rocks. 

As he finished his doctoral thesis, he wondered if he would get a job in the field he wanted. He was confident in his abilities but knew that deserving candidates do not always get hired. When the Assistant Lectureship at Tavistock College in London became available, he applied, though he did not expect much. 

On the day of Howard’s interview, the professor who was supposed to lead the panel had a fight with his wife, left home upset, crashed his car, and ended up in the hospital. The interview went ahead without him, and a colleague who disliked him took his place on the panel. This colleague was able to ensure that Howard got the job. Howard was surprised by this unexpected support and felt grateful, but later learned the true reason behind it. He was slightly disappointed that it was not his skills that won him the position, but he was just happy to have the job and to do the work he loved.

Howard often compared his orderly professional life, where he could plan and pursue scientific truth, with the chaos of personal life. He realized that strangers could unexpectedly change his situation, as he discovered when his briefcase, containing notes for a lecture, was stolen at an Underground station. Upset, Howard returned to the college, called to postpone the lecture, and reported the theft. Afterward, he went for a coffee and met a colleague who was with a visiting curator from the Natural History Museum in Nairobi. This conversation led Howard to learn about a new collection of fossils that had not yet been studied, which would become his biggest challenge and secure his future in his profession. Because of the theft, he quickly changed his plans. He decided not to attend a conference in Stockholm or take students on a field trip to Scotland. Instead, he would find a way to visit the museum in Nairobi."
8,"Text: 'Charles Spence is willing to try almost any food. “We have ice cream made from bee larvae at home,” says the Professor of Experimental Psychology at Oxford University in the UK. Although they may look like maggots, they supposedly have a “slightly nutty, floral” taste. One of the challenges Spence and his team are working on is how to make eating bugs more acceptable. Through his research on how our senses work together to create our experience of flavor, Spence is quietly influencing what we eat and drink. This includes the products of large food companies (he advises one well-known multinational and receives funding from another) and the menus of top restaurants. Spence and his colleagues study in detail how we experience food and drink, a field informally called gastro physics. Factors like who we eat with, how food is presented, the color and weight of plates and cutlery, and background noise all affect our taste. Spence’s book, The Perfect Meal, co-written with Betina Piqueras-Fiszman, is full of interesting facts for anyone who enjoys food. For example, did you know that the first person to order in a restaurant usually enjoys their meal the most? And we eat about 35% more food when dining with one other person, and 75% more with three others. Spence’s lab in Oxford is quite simple. “It’s low-tech, just paper and drawing pins,” he says. There are soundproof booths that look like large safes, where he did much of his PhD work, and old audio-visual equipment. By keeping costs low, he can work creatively with chefs who cannot afford academic research. Much of his work is funded by a large food company. He notes that in the past, research funded by industry was often seen as less serious in universities. However, since the government required universities to show their work has an impact, this type of research has become more accepted. Spence is currently helping well-known brands reduce salt and sugar, often due to government pressure. He points out that it is in their interest to help customers live longer. Surprisingly, many companies have been making these reductions quietly, so customers do not notice the changes. “Research shows that when you inform people about what you’re doing, they focus on the taste and often don’t like it as much,” he explains. Spence first met the famous experimental chef Heston Blumenthal while working on a project for a major food company. “At that time, people thought: ‘Science and food – that’s terrible,’ even though most food is scientific,” he says. Blumenthal helped change this view. Their collaboration led to the creation of the ‘Sound of the Sea’ dish in Blumenthal’s five-star restaurant. Interestingly, Spence notes that early-twentieth-century Italian futurists were already experimenting with sounds and food, but it did not become popular. Now, the food industry is applying Spence’s sensory science in many ways. For example, he has found that higher-pitched music makes food taste sweeter, while lower-pitched sounds can make it taste bitter. “It’s always surprising how shapes can affect taste, or how a tune can change your perception of flavor,” he says. An airline will soon match music with the food served to passengers. Last year, a well-known brand released a smartphone app that played music while your ice cream melted, but they did not match the music to the taste, which is often the case, according to Spence. What are dinner parties like at the Spence home? Once, they had rabbit with the fur wrapped around the cutlery. Another time, they played with remote-controlled, multi-colored light bulbs. “We’ve had dinner parties with a tone generator, headphones, and ten different drinks to see if they have different pitches.” For Spence, home, sweet shops, food conventions, and international gastronomy conferences are all extensions of his lab.'"
9,"Text: 'Our brains are busier than ever. We are overwhelmed with facts, false information, chatter, and rumors, all pretending to be useful information that we must sort through to find what we need and what we can ignore. At the same time, we are doing more than before. Thirty years ago, travel agents booked our flights and salespeople helped us find what we needed in stores. Now, we do most things ourselves. We are doing the work of many people while trying to manage our lives, families, careers, hobbies, and favorite TV shows, with the help of our smartphones. They have become part of the 21st-century rush to fill every spare moment. However, there is a problem. Although we believe we are multitasking – doing several things at once – this is a strong and dangerous illusion. Earl Miller, a neuroscientist at the Massachusetts Institute of Technology (MIT), says that our brains are ‘not designed to multitask well.’ When people think they are multitasking, they are actually switching quickly from one task to another. Each time they switch, there is a mental cost. So, we are not really juggling many tasks like experts; we are more like amateur plate spinners, hurriedly moving from one task to another, ignoring the one that is not in front of us but worried it will fall. Even though we think we are accomplishing a lot, multitasking actually makes us less efficient. It has been shown that multitasking increases the production of the stress hormone cortisol and the fight-or-flight hormone adrenaline, which can overstimulate our brains and cause confusion. Multitasking creates a craving, rewarding the brain for losing focus and constantly seeking new stimulation. Additionally, the prefrontal cortex, the part of the brain we need to focus, can easily be distracted by new things – like shiny objects that attract infants. The irony is that the very part of the brain we need to stay on task is easily distracted. Just having the chance to multitask harms our cognitive performance. Glenn Wilson, a former psychology professor in London, calls this info-mania. His research found that trying to focus on a task while an email sits unread in your inbox can lower your effective Intelligence Quotient (IQ) by almost 10 points. Wilson showed that the cognitive losses from multitasking are even greater than those caused by tiredness. Russ Poldrack, a neuroscientist at Stanford University, found that learning new information while multitasking sends the information to the wrong part of the brain. For example, if students do their homework while watching TV, the information from their schoolwork goes to the striatum, a part of the brain for storing new skills, instead of facts and ideas. Without the distraction of TV, the information goes into the hippocampus, where it is organized and categorized, making it easier to remember. Moreover, multitasking often involves decision-making: ‘Should I answer this text message or ignore it? How should I respond?’ Decision-making is also hard on our brains, and small decisions seem to use the same mental resources as big ones. We can quickly become mentally exhausted, and after making many small decisions, we may end up making poor choices about important matters. In discussions about information overload with business leaders, scientists, and writers, email is often mentioned as a problem. It is not a dislike of email itself, but rather the overwhelming amount of communication we receive. When the 10-year-old son of my neuroscience colleague was asked what his father does for a living, he replied, ‘He answers emails.’ My colleague admitted that this is not far from the truth. We feel we must reply to our emails, but it seems impossible to do so and accomplish anything else.'"
10,"In a Swedish zoo, a chimpanzee named Santino spent his nights breaking concrete into pieces to throw at visitors during the day. Was he being mean? In caves in the US, female bats help unrelated fruit bat mothers if they can’t find the right position to give birth. Are they being kind? Fifty years ago, these questions were mostly ignored. Animals had behaviors, those behaviors led to measurable results, and science recorded those results. The idea that animals have thoughts, feelings, and moral systems was considered unscientific and sentimental. However, this view has started to change. Research on the behavior of bats, chimps, rats, dolphins, and chickens has begun to explore animal emotions, which were once a taboo subject. This shift has influenced popular science books, such as Mark Bekoff’s *Wild Justice* and Victoria Braithwaite’s *Do Fish Feel Pain?*. This change has sparked a debate that may never be resolved: do animals have consciousness? This debate leads to another important question: do animals have a moral sense that guides their behavior? 

In a recent experiment with cows that had to open a locked gate to get food, it was found that cows that opened the gate themselves showed more happiness—by jumping and kicking—than those that had the gate opened for them. If this research suggests that cows enjoy solving problems, what does it mean for how we produce and consume beef? While the observations may be accepted, their interpretation is debated. Dr. Jonathan Balcombe, author of *Second Nature*, argues that the logical response to this new research is to stop eating meat. He believes humanity is on the brink of a major ethical change, similar to the abolition of slavery. Aubrey Manning, a professor at Edinburgh University, thinks we should at least reconsider our views on animal intelligence. He believes that animals likely have a simpler understanding of the mind than humans do. Professor Euan MacPhail suggests we should avoid attributing human feelings to animals. These three perspectives may never agree because the core issue is not just scientific or moral, but philosophical. Since defining consciousness is very difficult, can we ever truly understand, as philosopher Thomas Nagel asks, what it is like to be a bat? 

Balcombe describes an important experiment he conducted that seems to show that starlings, a type of bird, can become depressed. In a study at Newcastle University, starlings were divided into two groups. One group lived in spacious, comfortable cages, while the other group was kept in small, empty cages. Initially, both groups were fed tasty worms from one box and unpleasant worms from another, and they quickly learned to choose only from the tasty box. However, when only unpleasant worms were offered, only the starlings in the comfortable cages would eat. Balcombe concluded that being in a bad cage made the starlings pessimistic about life. Balcombe, who has worked with animal rights groups, has a clear bias. He states, “We look back with horror on a time of racism. Our views on animals will one day be the same. We can’t support animal rights while eating a cheeseburger.” If he were the only one with this view on animal consciousness, it might be easy to dismiss him as extreme. However, Professor Aubrey Manning shares similar views. Manning has written a textbook called *An Introduction to Animal Behaviour*. He says, “What we are seeing is a swing in perspective. At the start of the 20th century, some believed animals thought just like us, and there was a backlash against that. Now we are moving back in that direction. But it is a very controversial topic, and we should be cautious of academics with strong personal opinions.”"
