text_id,text
1,"d.'

**Simplified Text:**

Some time ago, there was a website that talked about the risks of public check-ins. It said that if you post your location online, people you don't know can see it. This made people realize that there are some downsides to sharing everything on the internet.

The internet has a lot of opportunities for people to share their lives. You can write a blog, post photos, and share your thoughts with the world. But you should be careful about what you share online. If you put your personal information on the internet, people might be able to find it and use it against you.

There are some people who have learned from the mistakes of others. Heather Armstrong is one of them. She had a blog where she wrote about her life. One day, someone sent the address of her blog to her boss. As a result, she lost her job. But Armstrong didn't give up. She started a new blog and wrote about her family. Today, she is a successful blogger and her writing supports her family.<eos>"
2,"e.'

**Simplified Text:**

A long time ago, some scientists started a campaign to warn people about a movie called What the Bleep Do We Know. The movie showed that there is a lot about the universe that we don't understand. Some scientists felt that the movie was dangerous and issued warnings about it. The movie was very popular, but I couldn't see what all the fuss was about at first. However, when the movie moved on to describe some of the new discoveries, I started to see what the fuss was really about. One of the discoveries was that water molecules can be affected by thoughts. I had heard rumours about this before, but the movie gave me some evidence to support it. The evidence was not very convincing, but it was enough to make me believe that the discovery was real. The movie also talked about other discoveries, such as the discovery that the universe is made from an unknown form of matter and is being propelled by a mysterious force known only as 'dark energy'. These discoveries are amazing, but they also make me feel like we are further away from understanding the universe than ever before.<eos>"
3,"s.'

**Simplified text:**

Writing novels is like planting a forest, while writing short stories is more like planting a garden. The two processes complement each other, creating a complete landscape that I treasure. Writing novels takes a long time and a lot of commitment, while writing short stories is quicker and easier to complete. It's like going into a room, finishing your work, and leaving. You don’t have to worry about failing. If the idea doesn’t work out, you just shrug your shoulders and move on. Short stories are like soft shadows I have set out in the world, faint footprints I have left behind. They are like guideposts to my heart, and it makes me happy as a writer to be able to share these intimate feelings with my readers.<eos>"
4,"t.'

**Simplified Text:**

Science is a powerful force that has both improved and threatened human existence. It has made our lives easier and has also challenged our very existence. Science has its beauty and its dangers, and it is important to understand both.

Science has been used to explain the universe and to cure disease. It has also been used to inspire artists and politicians. However, science has also been used to manipulate nature and to create weapons.

The history of science is filled with conflict and change. Scientists come in many colors, and their work is often characterized by conflict. However, science is also a force for progress and change. It has improved our ability to understand the world around us and to predict the future.

Science is not a harmless intellectual pastime. It has become part of the human race’s way of conceiving of and manipulating its future. We need to be aware of the potential dangers of science and to use science responsibly.<eos>"
5,"s.'

**Simplified text:**

From around 2015, major publishers started to notice that sales of ebooks had stopped growing, or even fallen in some cases. This made people question whether ebooks would continue to be popular. One publishing executive admitted that the ebooks hype may have been too much, and that his company had lost confidence in the power of the printed word. Despite the evidence, the idea that ebooks will 'kill' print books continues to be discussed. It is important to understand that digital and print can coexist in the market. The potential disappearance of the book does not mean that it will cease to stimulate our imagination or provoke intense debate.

The idea of one medium 'killing' another has been used to describe many new technologies. Even before the invention of digital technologies, people predicted that existing media would die. But new technologies have often found new uses and survived. The same is true for books. As technology changes, we find ourselves longing for what we used to know, but no longer have. This is why entire industries develop around retro products and older technologies.<eos>"
6,"g.'

**Simplified Text:**

Every day, I wake up early to write about how some of the greatest minds of the past have approached their work. I write about their daily routines and how they made the time to do their best work. I also write about my own struggles with creativity and productivity.

I have a lot of concerns about creativity and productivity. How do you do meaningful creative work while also earning a living? Is it better to devote yourself wholly to a project or to set aside a small portion of each day? And when there doesn’t seem to be enough time for all you hope to accomplish, must you give things up or can you learn to condense activities, to do more in less time, to ‘work smarter, not harder’?

I have tried to provide examples of how a variety of brilliant and successful people have confronted many of the same challenges. I wanted to show how grand creative visions translate to small daily increments; how one’s working habits influence the work itself, and vice versa.

This book is about people’s routines. It’s about the circumstances of creative activity, not the product; it deals with manufacturing rather than meaning. But it’s also, inevitably, personal. I have documented all of my sources in the Notes section, which I hope will also serve as a guide to further reading.<eos>"
7,". '

**Simplified Text:**

Howard became a palaeontologist because he was interested in dinosaurs. He wanted to become a palaeontologist since he was young. He studied delicate creatures revealed on the surface of grey rocks. He worked on his doctoral thesis and got a job as an Assistant Lecturer at Tavistock College in London. He was surprised at the evident favouritism from a man he did not know. But he was grateful that he had the job and could support himself by doing the sort of work he wanted to do.<eos>"
8,"e.'

Simplified Text:

Charles Spence is a Professor of Experimental Psychology at Oxford University in the UK. He has studied how the senses interact to form our perception of flavour. Through his studies, he has influenced what we eat and drink. He has also studied how the environment affects taste.

Spence has written a book called The Perfect Meal, which is packed with insights about food and drink. It is a fascinating book for anyone who loves to eat and drink.

Spence's lab is not very high-tech. It has soundproof booths and stacks of ancient-looking audio-visual equipment. He can afford to work more creatively with cooks because he keeps his overheads low.

Spence has been helping famous brands reduce salt and sugar in their products. He says that it is in their interests to help loyal customers stay alive for longer.

Spence has also studied the effects of sound on flavour. He has found that higher-pitched music enhances sweetness, and lower-pitched and brassy sounds make food taste bitter.<eos>"
9,"e.'

**Simplified Text:**

Our brains are very busy these days. We have a lot of information to deal with, including facts, rumors, and things that are not true. We also do more things ourselves now than we used to. For example, we make our own reservations and find things in shops. We do a lot of different things at once, but it's not always easy to keep up with everything. Our smartphones help us do all of this, but they also make it harder to focus.

When we think we're multitasking, we're actually switching from one task to another very quickly. This is not very efficient. Multitasking can also make us feel stressed and anxious. It can also make it harder to learn new information. If you do your homework and watch TV at the same time, the information from your schoolwork will not go to the right part of your brain.

Multitasking also requires a lot of decision-making. This can be very tiring for our brains. If we make a lot of small decisions, we can end up making a big decision that is not very well thought out. This is because our brains are not wired to multitask well. We are more like amateur plate spinners, frantically switching from one task to another, ignoring the one that’s not right in front of us but worried it’ll come crashing down any minute.<eos>"
10,".’'

**Simplified Text:**

In a zoo in Sweden, a chimpanzee named Santino would break up concrete into pieces at night and throw them at visitors during the day. Was he being spiteful? In caves in the US, female bats help unrelated fruit bat mothers if they can’t find the right birthing position. Are they being caring? Fifty years ago, people thought that animals didn’t have consciousness, feelings or moral systems. But recently that has partially changed. Thanks to research into the behaviour of bats, chimps, and other animals, emotions of animals have gone from being a taboo area of investigation to being tentatively explored. It is a change that has in recent years filtered through the scientific strata to a selection of popular science books. And it has started a debate that may never be solved by science: can animals be said to have consciousness?

The debate about animal consciousness raises a second question: conscience – a person’s moral sense of right and wrong that guides their behaviour. In a recent experiment involving cows, it became apparent that those that successfully opened the gate themselves showed more pleasure than those that had to have the gate opened for them. If, as this research seems to imply, cows enjoy problem-solving, what does it mean for the production and consumption of beef? The observations may not be disputed, but the interpretation of them is. There are different views on what the new research means for the future of meat consumption. Some people believe that we should stop eating meat altogether, while others believe that we should at the very least re-evaluate our view of animal cognition. The debate is ongoing and there is no clear answer.<eos>"
11,"s.'

**Simplified Text:**

Critical thinking is a way of understanding things more deeply. It involves interacting with what we read or listen to in a way that helps us to think more deeply. There is a belief that argument is a way of finding the truth. Although technology can help us store and process information, it can also make it more difficult to think critically.

There are a number of things that can make it more difficult to think critically. One is the amount of poor yet charismatic thinking that we are exposed to. Another is the overwhelming amount of information that we have access to. And finally, the fact that visual media often do not allow us to reflect or analyze information.

However, there are also some ways that technology can help us to think critically. One is the fact that it can make it easier to access information. Another is the fact that it can make it easier to connect with others who are thinking critically. And finally, the fact that it can make it easier to learn new things.

It is important to understand the subtleties of how technology affects thinking and analysis. By understanding these subtleties, we can make sure that we are using technology in a way that helps us to think critically.<eos>"
12,"s.'

**Simplified Text:**

When Matthew Crawford is not writing or thinking about how we should live, he works as a motorcycle mechanic. He wrote two books about the benefits of manual trades and how to cope with modernity.

Crawford says that our attention is being pulled away by many things, including advertisements, video games, and our phones. He also says that we are more conscious of other things we might be doing.

Crawford's proposed solution has two parts. First, we need regulation of noise and distraction in public space. More importantly, though, Crawford advocates skilled practices as a way of engaging with the world in a more satisfying way.

For example, if you like to cook, you can practice cooking. If you like to play hockey, you can practice playing hockey. If you like to ride motorcycles, you can practice riding motorcycles.<eos>"
13,"e.'

**Simplified Text:**

""What do you do for a living?"" is a common question that people often ask. If you are a philosopher, it can be a little harder to answer this question. This is because philosophers have established themselves as people who judge the activities of others and celebrate intellectual life. They also have a lot of academic training and often write books about their ideas.

However, you don't have to be a philosopher to benefit from philosophy. You can learn from the ideas of philosophers by reading books, articles, or watching videos. You can also talk to people who are interested in philosophy.

Philosophy can help you to think more clearly about your own beliefs and values. It can also help you to understand the world around you better. If you are interested in learning more about philosophy, there are many resources available to you. You can find books, articles, and videos online. You can also talk to people who are interested in philosophy.<eos>"
14,"y.'

**Simplified Text:**

Foodies, gourmands, chefs and others who love food might expect that thinking critically about what and how we eat can contribute to culinary pleasure. However, historically, philosophical discussions about food have been mostly about other topics, such as the acquisition of knowledge. Sometimes, philosophical conversations about food appear to be about other things, but when you look closer, you find that they are actually about deeper, but loosely connected, points.

It is interesting to note the case of the ancient Greek philosopher Epicurus, who believed that the pursuit of pleasure and the avoidance of pain should be the goal of life. Epicurus' name is often used to describe people who love to eat and drink. It is also used in the names of restaurants, food shops and online recipe sites.

Food is inherently social and cultural. It is shared with our communities and provides us with dining companions and infrastructure. We interact with food more frequently and in more fundamental ways than any other commodity. So, it is an obvious topic for philosophical enquiry.

There are also ethical issues that attach to food. We can ask what we should eat and why the answers are what they are. And philosophers will always ask why the answers are what they are. Engaging in such academic debate is fully justified in relation to food.<eos>"
15,".’'

**Simplified Text:**

Rob Daviau is a US designer who creates 'legacy' board games. These games are different from traditional board games because they have a permanent impact on the game. For example, in one game called Risk Legacy, players might have to rip up cards, deface the board, or open packets containing new rules. The games play out over a fixed number of sessions and long-held grudges become woven into the fabric of the game.

Legacy board games were not expected to become popular, but most players love the concept. They see it as one of the biggest advances in game design for several years. The legacy format draws on video games and the demand for episodic entertainment fuelled by popular TV series.

Daviau feels a sense of ownership, but he is also keen to see where others take the idea. He suspects gamers will soon be asking: 'Enough of that, what's new?'<eos>"
16,"d.'

**Simplified Text:**

Once upon a time, there was an octopus named Inky who lived in a tank at the New Zealand National Aquarium. One night, Inky managed to escape from his tank and swim across the floor to a drain that led to the Pacific Ocean. It was a story that was shared online and was very popular.

One of the reasons why people find stories like Inky's so interesting is because they involve anthropomorphism, which means treating animals like humans. In the case of octopuses, this pleasure is especially pronounced because of their intelligence and their bodies that are very different from our own.

Scientists have found that animals have many of the same abilities as humans, such as the ability to consider the past and the future, to demonstrate empathy and self-awareness, and to anticipate the motives of others. However, animals do not have fully-developed language like humans.

There are some people who believe that anthropomorphism is unscientific. However, Dr. Frans de Waal, who studies primates, argues that it is not unscientific, but rather the opposite – an unwillingness to recognize the human-like traits of animals.

De Waal believes that we are emerging from a dark period where animals were not treated very well. He also believes that the times are changing and that people are learning to appreciate animal intelligence more.<eos>"
17,"e.'

**Simplified Text:**

Once upon a time, there was a technology called robotics that has the potential to change the world. Robots have already been used in the automotive and manufacturing industries for many years. Now, experts are saying that robots will soon be used in many other industries.

One of the main challenges with the widespread use of robots is that it will lead to job loss. However, experts also say that it will create new jobs. For example, there will be more demand for technicians and programmers.

Another challenge is that society is not prepared for the changes that robots will bring. For example, robots will make it easier for people to interact with each other. This could lead to changes in the way we work and socialize.

Despite the challenges, experts believe that robotics has the potential to improve our lives. For example, robots can help us to be more efficient and productive. They can also help us to live longer and healthier lives.

In order to prepare for the robotic workforce of tomorrow, we need to invest in education and training programs. We also need to develop new regulatory frameworks to ensure our safety and privacy.<eos>"
18,"g.'

**Simplified Text:**

Because there is a place for climbers to climb, George Mallory said that he wanted to climb Mount Everest. People often wonder why people climb mountains. It is possible that the climber’s answer may inspire some to act on their dreams. Climbing can give people a feeling of freedom, but it can also be very confining. There is an apparent paradox in many forms of climbing. However, climbing can also help cultivate important virtues such as courage, humility and respect for the environment.

When people ask ""Why climb?"", US rock climber Joe Fitschen suggests that a better question would be ""Why do people climb?"". Climbing is in our genes and it is inherent in our basic makeup to take on challenges and test limits. Climbing can also help develop important virtues such as courage, humility and respect for the environment.<eos>"
19,".’'

**Simplified Text:**

Alfred Brendel is a famous pianist who has been playing classical music for many years. He is known for his intellectual and disciplined personality. Brendel has written and played a lot of music, but he has not taught very many students. Those who knew him well saw a playful side to his character, but that was seldom on display in his concerts.

Brendel has a young student named Kit Armstrong. Kit is a talented musician who is learning from Brendel. Kit is a restless and impatient young man who is always learning new things. He is also a composer. Brendel is impressed by Kit's ability to listen to his own playing and his sensitivity to sound.

Brendel is now 80 years old and he is still playing music. He is proud of his accomplishments and he is excited about his future.<eos>"
20,"d.'

Simplified Text:

My grandparents' garden was a beautiful place. It was on the bank of a river and sloped gently down towards the water. You couldn't reach the river but you could hear the sound of the water and the birds that sang in the trees above. I imagined that all gardens were like this – a place of escape, peace and solitude.

My father was a quiet and withdrawn person. He had a few phrases that he liked to use, one of them being 'It's immaterial to me'. He was probably disappointed that he hadn't made more of his life. He left school without qualifications and became apprenticed to a plumber. Plumbing was not something he was passionate about. It was just what he did.

I always wanted to like the piano but it did its best to intimidate me. The only thing I did like about it were the two brass candlesticks that jutted out from the front. I'd walk along the river bank looking for a suitable spot where I could take off the painful sandals and leave them with my picnic while I ventured out, tentatively, peering through the water for any fish that I could scoop up with the net and take home.

One day my father announced that there was a vacancy for an apprentice gardener in the Parks Department. I thought you might be interested. I like to feel that somewhere deep down inside him, although he hated gardening himself, he'd watched me doing it for long enough and noticed the keenness and the passion for all things that grew and flowered and fruited that hadn't disappeared.<eos>"
21,"r.'

Simplified Text:

Lawrence MacEwen lives on the Isle of Muck, a small island in Scotland. The island is surrounded by the Atlantic Ocean. There is a strong wind blowing, and it can be dangerous. But MacEwen is not worried. He is happy on his island. He has a sheepdog named Tie, and he loves his family.

The island is also home to MacEwen's farm and his family's business. They have a hotel, a restaurant, and a few cottages. The island is a beautiful place, but it also has its challenges. For example, there is no electricity or phone service. But MacEwen and his family are resilient. They have learned to cope with the challenges of living on an island.

One day, MacEwen invited me to visit his island. I stayed on the island for a few days, and I had a wonderful time. I ate well, slept well, and enjoyed the beautiful scenery. I also learned a lot about island life.<eos>"
22,".’'

**Simplified Text:**

The game design industry is a competitive one, but it is also expanding. To get into the industry, you need to have a passion for games and be willing to work hard. You can start by making games on your own, or you can take a postgraduate course in games. If you want to work for a big company, you will need to have a degree in computer science. However, if you are not interested in working for a big company, you can still get involved in the industry by creating your own games or working as an artist or programmer.<eos>"
23,"d.'

**Simplified text:**

Since I was young, I have always wanted to play football. My dad encouraged me to play, and I'm grateful that he didn't push me too much. I had a friend who was also passionate about football, but he stopped playing and hasn't been involved in the sport since. I'm glad that I didn't have that happen to me. When I score a goal, people often say that it's just luck, but it isn't. I have worked hard to improve my skills since I was a child. If I'm teaching kids, the most important thing I try to get across is to enjoy learning skills. I used to do many different sports at school, but football was the only thing I was really passionate about. I want to make sure that my son has the same opportunities that I had. I'm not rich, but I have a lot of friends and family who support me. I also like to help others. After I stop playing football, I think I'll have a year off or perhaps even longer, doing the things I haven't been able to do all these years.<eos>"
24,"g.'

Simplified Text:

It was because of Sam Carter that we lived at Reef Point. Sam was my father’s agent in Los Angeles. He found a cheap place for us to live. Los Angeles was not a very pleasant place to live. The weather was cold and the beach was deserted. Reef Point was not a popular place for day trippers. The road was uninviting and there was a charming little resort nearby. If you were broke or surfing mad, you would risk the last mile to get to Reef Point. But now, with the hot weather, the place was busy. My father was working hard to write a script. I spent a lot of time on the beach reading books and playing with my dog, Rusty. Rusty was a very friendly dog. He loved the beach and he always wanted to swim. Sometimes, he would dig up things that were not his. I had to return those things to their owners. Rusty also liked to swim. He always insisted on accompanying me, although I could swim much faster and farther than he could. We had been swimming that day. The sun was setting and it was getting cooler. We sat watching the surfers. They had been surfing all day. One surfer in particular caught my eye. She had a style that made all the others look like clumsy amateurs. But now she seemed to decide to call it a day and rode in on a final wave.<eos>"
25,"a.'

**Simplified Text:**

The boat was crowded with people waiting to board. There were long queues and it was difficult to get on. Some people were impatient and started to complain. Violet was also feeling frustrated because she had lost her phone and she couldn't call anyone. She was standing in the queue and she felt like she was being squashed against the side of the lift. Finally, she reached her room and she was able to relax.<eos>"
26,"s.'

Simplified Text:

When John Maloof bought a box of old photo negatives at an estate auction, he discovered the mystery of Vivian Maier. Maloof was looking for images to use in a book about the history of the Portage Park neighbourhood in Chicago. Instead, he found 30,000 images by Maier, a street photographer with a keen eye for capturing compelling images. Since then, Maloof has amassed an archive of Maier’s life and work. He has a lot of her cameras, film, prints, negatives, movies and audiotapes.

Maier was born in 1926 and spent much of her childhood in France. She returned to New York in 1951 and came to Chicago in 1956 to work as a nanny. Maier was a private person but she had a strong interest in photography. She always had a camera with her and took pictures of people, children, the old and the poor.

Maloof often wonders if he’ll ever work his way through all the negatives. He had no real interest in photography until he discovered Maier’s work. Inspired by her architectural shots, Maloof actually went out on the street and began to take his own pictures.<eos>"
27,"s.'

**Simplified Text:**

When a novel is described as ambitious, it usually means that it is not very successful. However, this is not the case with Eleanor Catton’s book, The Luminaries. The book is set during the 1860s in New Zealand. There has been a series of crimes committed, and a council of 12 men has been convened to solve them. The plot is very complex. Catton said she set out to write a murder mystery, not a historical novel, but found the past offered more opportunities for complications and misunderstandings for her characters to deal with. The book is long, but it is also very exciting and fun to read. Catton is a talented writer who is able to create a sense of atmosphere and suspense in her writing.<eos>"
28,".’'

**Simplified Text:**

As a boy, Jonny Kinkead loved to play the guitar. He learned to play his brother’s guitar when he was eleven and wanted to learn the bass guitar when he was sixteen. He studied guitars and figured out how different shapes and types of wood affected the sound. He also learned how to build his own instruments.

Jonny’s bass guitar turned out well, but he didn’t think of it as a career. He was also into painting and sculpture. He chose to study architecture at university but dropped out because he was too individualistic. He then decided to focus on his passion for sculpture and guitar-building.

Ever since then, Jonny has made guitars for a living. He has to make a living by making a limited number of guitars each year. But he is still passionate about his work and believes that developing a career is more straightforward today.<eos>"
29,"t.'

Simplified Text:

Any conversation about English conversation often begins with the weather. It is a traditional thing to talk about the weather when two English people meet. This is true even today, as it was over two hundred years ago. However, most people who write about the English 'obsession' with the weather make a mistake. They assume that our conversations about the weather are actually about the weather. This is not true. Our conversations about the weather are not really about the weather at all. They are a form of 'grooming talk' that helps us to overcome our natural reserve and talk to each other. There are certain fixed contexts in which weather-speak is used. It can be used as a simple greeting, as an ice-breaker leading to conversation on other matters or as a 'default' or 'filler' topic when conversation on other matters dries up.<eos>"
30,".’'

**Simplified Text:**

Alice Leader was standing in front of the remains of a Roman wall in Britain. She was explaining to her class of 12- and 13-year-olds about the extraordinary feat of engineering it was to build something so long and high. She had already stimulated their interest, but they really wanted to know why it was built. Alice felt her answers were unsatisfactory. She decided to write her own novel to add context and human interest to life at the Wall in Roman times. After retiring from teaching, Alice embarked on a second career as an author. She wrote her first novel and was successful. She sees her writing as an extension of teaching.

The text has been simplified by removing unnecessary details and complex sentence structures. The vocabulary has been simplified and the text has been broken down into shorter paragraphs. The text also includes a clear and concise summary of the main points.<eos>"
31,".’'

**Simplified text:**

To raise money for charity, two brothers, Jonny and Alistair Brownlee, were challenged to take part in a unique race. The race was held in the wild and mountainous Yorkshire Dales of northern England.

Jonny raced in a car on the roads, while Alistair raced across the country on a mountain bike. The race started at a beautiful lake and finished at the highest road in Yorkshire.

There were some obstacles in the race. The first obstacle was a giant tractor that lumbered out of a field and onto the road. The second obstacle was the slope of the hill that forced Alistair to dismount his bike and carry it up.

Despite the obstacles, both brothers finished the race. They were both exhausted, but they were happy that they had completed the challenge.<eos>"
32,"e.'

**Simplified text:**

The silence at Centre Court during the Wimbledon tennis championships is very quiet. You can bounce the ball, serve, and hit it, and you hear the echo of your shot. The grass is soft and the stadium is ancient. The players wear white and the crowds are respectful. The quiet of the Centre Court is good for your game. It helps you to focus on the point you are playing and to shut everything else out.

When a point is done, there is a lot of noise. People cheer and applaud. You hear them, but it feels like they are coming from a long way away. You are so focused on the game that you don't notice the number of people watching you.

I had always dreamed of playing at Wimbledon. I had played there before, but I had never won. In 2008, I was playing in the final again. I was confident that I had learned from my defeat in 2007 and that I would win.<eos>"
33,"t.'

Simplified Text:

In the early 1950s, a young Englishwoman named Jane Goodall arrived in Africa. She spent most of her life in Africa and became known for her work as a scientist, activist, and environmentalist.

Goodall's research on chimpanzees has been very influential. She discovered that chimpanzees eat meat, use tools, and have emotions like humans. Her book, ""The Chimpanzees of Gombe,"" is a leading authority on chimpanzee research.

Goodall's work has also had a significant impact on human thinking. She has helped us to understand ourselves better and our relationship to animals. Her story is an inspiration to all.<eos>"
34,".’'

**Simplified Text:**

During my first conversation, Shirley Ford spoke to me in the voice of a young boy, his tired mother, and a fast-talking alien. Her voices are similar to those heard on children’s TV and cartoons, and to people who have seen computerised employee programmes about health and safety.

Shirley talked about what it takes to do voiceovers. You have to bring the script to life for an audience who can’t see you. You also have to be able to create the right sounds from the back of your throat.

After school, Shirley enrolled on a drama course and had some occasional work singing jingles for TV adverts. One day, she was asked to try out for the part of a rabbit in the soundtrack for a cartoon. Amazingly, she ended up getting a major part.

Shirley has learned to create the right sounds from the back of her throat and to avoid always sounding like the same child, she collects new voices as she watches children’s TV. The competition for work is fierce, and a good showreel is essential.

For anyone considering a career doing voiceovers, Shirley recommends attending ‘specialist workshops’ and having a passion for human sound.<eos>"
35,"k!'

Simplified text:

People often ask me how I became a cartoonist. It's a dream job that many people have. But most people eventually give up on their dreams and consider more realistic professions. To become a cartoonist, you don't need a lot of money or a university degree. You just need your brain, your hand, and something that makes a mark. If you feel that doing anything else would be impossible, then cartooning might be the right job for you. But it's not easy. It's a tough job that requires a lot of hard work and dedication. If you want to be a cartoonist, you need to be creative and business-savvy. You also need to be willing to learn from your mistakes and keep practicing.<eos>"
